locus,class,tissue,RPKM
HAL1ME_dup3704,LINE,Adrenal gland,867.3539290271067
HAL1ME_dup3704,LINE,Basal ganglia,455.05911249879523
HAL1ME_dup3704,LINE,Cerebellum,1160.331004540706
HAL1ME_dup3704,LINE,Frontal cortex,248.83908169164465
HAL1ME_dup3704,LINE,Spinal cord,276.4591569048349
HAL1ME_dup3704,LINE,Substantia nigra,303.69183082106053
HAL1ME_dup3704,LINE,Breast,990.8074128577932
HAL1ME_dup3704,LINE,Colon,749.4917086783744
HAL1ME_dup3704,LINE,ESC,451.53217052183277
HAL1ME_dup3704,LINE,Esophagus,568.3661653034018
HAL1ME_dup3704,LINE,Heart,165.39320495361946
HAL1ME_dup3704,LINE,Kidney,936.1251860247614
HAL1ME_dup3704,LINE,Liver,337.75260982051276
HAL1ME_dup3704,LINE,Lung,506.0500597146751
HAL1ME_dup3704,LINE,mTEC-hi,1262.7296787641012
HAL1ME_dup3704,LINE,mTEC-lo,1240.3705065811125
HAL1ME_dup3704,LINE,Skeletal muscle,90.64621997968881
HAL1ME_dup3704,LINE,Ovary,1210.746732702199
HAL1ME_dup3704,LINE,Pancreas,872.7951963614006
HAL1ME_dup3704,LINE,Prostate,581.6759378053591
HAL1ME_dup3704,LINE,Skin (unexposed),936.0854744449548
HAL1ME_dup3704,LINE,Skin (sun exposed),940.9985369100523
HAL1ME_dup3704,LINE,Small intestine,870.6524774131485
HAL1ME_dup3704,LINE,Spleen,1057.0890922124345
HAL1ME_dup3704,LINE,Stomach,698.2464610502863
HAL1ME_dup3704,LINE,Testis,603.6888683326071
HAL1ME_dup3704,LINE,Thyroid,756.1598448932319
Harlequin-int_dup21,LTR,Adipose,3.3006459025939616
Harlequin-int_dup21,LTR,Adrenal gland,0
Harlequin-int_dup21,LTR,Basal ganglia,0
Harlequin-int_dup21,LTR,Cerebellum,0
Harlequin-int_dup21,LTR,Frontal cortex,0
Harlequin-int_dup21,LTR,Spinal cord,14.663523158271298
Harlequin-int_dup21,LTR,Substantia nigra,0
Harlequin-int_dup21,LTR,Breast,5.106746034240337
Harlequin-int_dup21,LTR,Colon,25.03006170193424
Harlequin-int_dup21,LTR,ESC,4.069163677570592
Harlequin-int_dup21,LTR,Esophagus,0
Harlequin-int_dup21,LTR,Heart,0
Harlequin-int_dup21,LTR,Kidney,153.40268298282496
Harlequin-int_dup21,LTR,Liver,3.064429325450645
Harlequin-int_dup21,LTR,Lung,3.7302093810762154
Harlequin-int_dup21,LTR,mTEC-hi,8.241808326594136
Harlequin-int_dup21,LTR,mTEC-lo,33.082640808713286
Harlequin-int_dup21,LTR,Skeletal muscle,0
Harlequin-int_dup21,LTR,Ovary,8.665330978037707
Harlequin-int_dup21,LTR,Pancreas,0
Harlequin-int_dup21,LTR,Prostate,0
Harlequin-int_dup21,LTR,Skin (unexposed),11.146917746481424
Harlequin-int_dup21,LTR,Skin (sun exposed),2.4452654345446696
Harlequin-int_dup21,LTR,Small intestine,8.387599869767659
Harlequin-int_dup21,LTR,Spleen,0
Harlequin-int_dup21,LTR,Stomach,4.081983133765883
Harlequin-int_dup21,LTR,Testis,72.30706868170766
Harlequin-int_dup21,LTR,Thyroid,0
HERVE-int_dup79,LTR,Adipose,2.8478414444693185
HERVE-int_dup79,LTR,Adrenal gland,4.368165154087334
HERVE-int_dup79,LTR,Basal ganglia,8.621125278005481
HERVE-int_dup79,LTR,Cerebellum,33.956748411398706
HERVE-int_dup79,LTR,Frontal cortex,2.8481890901693614
HERVE-int_dup79,LTR,Spinal cord,1.4723482744137693
HERVE-int_dup79,LTR,Substantia nigra,0
HERVE-int_dup79,LTR,Breast,9.367722437895685
HERVE-int_dup79,LTR,Colon,8.909178818844026
HERVE-int_dup79,LTR,ESC,4.747901353647412
HERVE-int_dup79,LTR,Esophagus,16.115877366767908
HERVE-int_dup79,LTR,Heart,2.7550094483145298
HERVE-int_dup79,LTR,Kidney,834.0692647820118
HERVE-int_dup79,LTR,Liver,960.7416639037099
HERVE-int_dup79,LTR,Lung,2.4981429875188965
HERVE-int_dup79,LTR,mTEC-hi,58.700026549832934
HERVE-int_dup79,LTR,mTEC-lo,20.59228750263043
HERVE-int_dup79,LTR,Skeletal muscle,1.945287197682413
HERVE-int_dup79,LTR,Ovary,21.420585431177244
HERVE-int_dup79,LTR,Pancreas,1.380780154645943
HERVE-int_dup79,LTR,Prostate,5.606690625904939
HERVE-int_dup79,LTR,Skin (unexposed),33.41934146797169
HERVE-int_dup79,LTR,Skin (sun exposed),7.725618326372792
HERVE-int_dup79,LTR,Small intestine,14.705009160365567
HERVE-int_dup79,LTR,Spleen,4.47103014107274
HERVE-int_dup79,LTR,Stomach,2.333868514801781
HERVE-int_dup79,LTR,Testis,13.290701304686294
HERVE-int_dup79,LTR,Thyroid,12.87821472486292
HERVH-int_dup1169,LTR,Adipose,0
HERVH-int_dup1169,LTR,Adrenal gland,0
HERVH-int_dup1169,LTR,Basal ganglia,0
HERVH-int_dup1169,LTR,Cerebellum,0
HERVH-int_dup1169,LTR,Frontal cortex,0
HERVH-int_dup1169,LTR,Spinal cord,0
HERVH-int_dup1169,LTR,Substantia nigra,0
HERVH-int_dup1169,LTR,Breast,0
HERVH-int_dup1169,LTR,Colon,0
HERVH-int_dup1169,LTR,ESC,0
HERVH-int_dup1169,LTR,Esophagus,0
HERVH-int_dup1169,LTR,Heart,0
HERVH-int_dup1169,LTR,Kidney,0
HERVH-int_dup1169,LTR,Liver,0
HERVH-int_dup1169,LTR,Lung,0
HERVH-int_dup1169,LTR,mTEC-hi,96.44790459588144
HERVH-int_dup1169,LTR,mTEC-lo,4.215910842662637
HERVH-int_dup1169,LTR,Skeletal muscle,0
HERVH-int_dup1169,LTR,Ovary,0
HERVH-int_dup1169,LTR,Pancreas,0
HERVH-int_dup1169,LTR,Prostate,0
HERVH-int_dup1169,LTR,Skin (unexposed),0
HERVH-int_dup1169,LTR,Skin (sun exposed),2.0557077238100576
HERVH-int_dup1169,LTR,Small intestine,1.4211188200096767
HERVH-int_dup1169,LTR,Spleen,0
HERVH-int_dup1169,LTR,Stomach,0
HERVH-int_dup1169,LTR,Testis,14.29955176735864
HERVH-int_dup1169,LTR,Thyroid,0
HERVK9-int_dup192,LTR,Adipose,267.1730295177912
HERVK9-int_dup192,LTR,Adrenal gland,452.8381064081729
HERVK9-int_dup192,LTR,Basal ganglia,95.62127318037872
HERVK9-int_dup192,LTR,Cerebellum,612.4345580444774
HERVK9-int_dup192,LTR,Frontal cortex,70.76378173410218
HERVK9-int_dup192,LTR,Spinal cord,104.1820406962683
HERVK9-int_dup192,LTR,Substantia nigra,86.78546454124516
HERVK9-int_dup192,LTR,Breast,330.00783184568667
HERVK9-int_dup192,LTR,Colon,551.8073773331805
HERVK9-int_dup192,LTR,ESC,73.90517157690732
HERVK9-int_dup192,LTR,Esophagus,244.28796125907039
HERVK9-int_dup192,LTR,Heart,492.81233133915003
HERVK9-int_dup192,LTR,Kidney,497.1306309064732
HERVK9-int_dup192,LTR,Liver,115.15020393260372
HERVK9-int_dup192,LTR,Lung,157.61476882700484
HERVK9-int_dup192,LTR,mTEC-hi,555.126959577207
HERVK9-int_dup192,LTR,mTEC-lo,652.7400083576706
HERVK9-int_dup192,LTR,Skeletal muscle,171.96109418337554
HERVK9-int_dup192,LTR,Ovary,307.87829140309105
HERVK9-int_dup192,LTR,Pancreas,270.44608327257913
HERVK9-int_dup192,LTR,Prostate,303.1366601953236
HERVK9-int_dup192,LTR,Skin (unexposed),266.75130043635295
HERVK9-int_dup192,LTR,Skin (sun exposed),247.0634742027735
HERVK9-int_dup192,LTR,Small intestine,508.2632015992089
HERVK9-int_dup192,LTR,Spleen,395.5592191998791
HERVK9-int_dup192,LTR,Stomach,303.7186144888379
HERVK9-int_dup192,LTR,Testis,412.4517253302676
HERVK9-int_dup192,LTR,Thyroid,361.63967972479713
HERVK9-int_dup528,LTR,Adipose,2.4313929357830846
HERVK9-int_dup528,LTR,Adrenal gland,4.09036653012188
HERVK9-int_dup528,LTR,Basal ganglia,0.6663172696827332
HERVK9-int_dup528,LTR,Cerebellum,3.620286173484932
HERVK9-int_dup528,LTR,Frontal cortex,0.7675479145663782
HERVK9-int_dup528,LTR,Spinal cord,0.7721994779658251
HERVK9-int_dup528,LTR,Substantia nigra,1.3245462050748673
HERVK9-int_dup528,LTR,Breast,4.936983020895919
HERVK9-int_dup528,LTR,Colon,92.18853827427014
HERVK9-int_dup528,LTR,ESC,0.7102213732855417
HERVK9-int_dup528,LTR,Esophagus,2.5067871672143234
HERVK9-int_dup528,LTR,Heart,0
HERVK9-int_dup528,LTR,Kidney,492.2661613010743
HERVK9-int_dup528,LTR,Liver,6.097998107669786
HERVK9-int_dup528,LTR,Lung,15.687311612257483
HERVK9-int_dup528,LTR,mTEC-hi,40.37992424851159
HERVK9-int_dup528,LTR,mTEC-lo,14.712838379385394
HERVK9-int_dup528,LTR,Skeletal muscle,4.761117264650329
HERVK9-int_dup528,LTR,Ovary,1.1896166551228904
HERVK9-int_dup528,LTR,Pancreas,48.06668218370981
HERVK9-int_dup528,LTR,Prostate,24.41849901906152
HERVK9-int_dup528,LTR,Skin (unexposed),17.387002839035073
HERVK9-int_dup528,LTR,Skin (sun exposed),11.381031307136341
HERVK9-int_dup528,LTR,Small intestine,11.150966760848227
HERVK9-int_dup528,LTR,Spleen,40.55774400844522
HERVK9-int_dup528,LTR,Stomach,7.079877969274545
HERVK9-int_dup528,LTR,Testis,93.47382656644474
HERVK9-int_dup528,LTR,Thyroid,0.47497282502956417
L1M2_dup4404,LINE,Adipose,1281.4291652121
L1M2_dup4404,LINE,Adrenal gland,1654.67053752427
L1M2_dup4404,LINE,Basal ganglia,1354.0320259459368
L1M2_dup4404,LINE,Cerebellum,2957.8303998544084
L1M2_dup4404,LINE,Frontal cortex,2060.0901890616315
L1M2_dup4404,LINE,Spinal cord,2200.8149051671294
L1M2_dup4404,LINE,Substantia nigra,2232.8339380821053
L1M2_dup4404,LINE,Breast,1701.230091450021
L1M2_dup4404,LINE,Colon,2236.060706372302
L1M2_dup4404,LINE,ESC,4637.478248813627
L1M2_dup4404,LINE,Esophagus,2682.4579351058283
L1M2_dup4404,LINE,Heart,767.1522068571834
L1M2_dup4404,LINE,Kidney,1416.297722257477
L1M2_dup4404,LINE,Liver,970.2058400611144
L1M2_dup4404,LINE,Lung,2086.0424737282156
L1M2_dup4404,LINE,mTEC-hi,4836.017057319465
L1M2_dup4404,LINE,mTEC-lo,5028.699465794331
L1M2_dup4404,LINE,Skeletal muscle,984.1492193396055
L1M2_dup4404,LINE,Ovary,2085.9690660412944
L1M2_dup4404,LINE,Pancreas,1636.0190699618945
L1M2_dup4404,LINE,Prostate,1883.2365067815144
L1M2_dup4404,LINE,Skin (unexposed),1909.0497258586586
L1M2_dup4404,LINE,Skin (sun exposed),2189.240031659822
L1M2_dup4404,LINE,Small intestine,1726.4888282880133
L1M2_dup4404,LINE,Spleen,2537.1861318485007
L1M2_dup4404,LINE,Stomach,1506.7781142754538
L1M2_dup4404,LINE,Testis,2782.9254271823384
L1M2_dup4404,LINE,Thyroid,2098.0320510211227
L1M4_dup7452,LINE,Adipose,6.955046197237699
L1M4_dup7452,LINE,Adrenal gland,1.1015262826486494
L1M4_dup7452,LINE,Basal ganglia,11.299307948004008
L1M4_dup7452,LINE,Cerebellum,111.72228843652267
L1M4_dup7452,LINE,Frontal cortex,4.148619575976828
L1M4_dup7452,LINE,Spinal cord,5.686712052263809
L1M4_dup7452,LINE,Substantia nigra,5.943562810384556
L1M4_dup7452,LINE,Breast,11.428906411846862
L1M4_dup7452,LINE,Colon,8.447814570998531
L1M4_dup7452,LINE,ESC,5.217865817751495
L1M4_dup7452,LINE,Esophagus,18.10654598438827
L1M4_dup7452,LINE,Heart,20.454722615286883
L1M4_dup7452,LINE,Kidney,5.571011365957439
L1M4_dup7452,LINE,Liver,8.118926186586137
L1M4_dup7452,LINE,Lung,6.797629223494644
L1M4_dup7452,LINE,mTEC-hi,12.609391243900623
L1M4_dup7452,LINE,mTEC-lo,0
L1M4_dup7452,LINE,Skeletal muscle,0
L1M4_dup7452,LINE,Ovary,34.30356158501397
L1M4_dup7452,LINE,Pancreas,0
L1M4_dup7452,LINE,Prostate,3.718181663201145
L1M4_dup7452,LINE,Skin (unexposed),15.691349724780302
L1M4_dup7452,LINE,Skin (sun exposed),11.627762678295865
L1M4_dup7452,LINE,Small intestine,24.42090116194012
L1M4_dup7452,LINE,Spleen,40.38806285076709
L1M4_dup7452,LINE,Stomach,20.436834263008635
L1M4_dup7452,LINE,Testis,22.019423903326942
L1M4_dup7452,LINE,Thyroid,16.069180929958485
L1M4b_dup260,LINE,Adipose,167.65914088383903
L1M4b_dup260,LINE,Adrenal gland,440.06663473351546
L1M4b_dup260,LINE,Basal ganglia,260.84263033896036
L1M4b_dup260,LINE,Cerebellum,398.21881922666137
L1M4b_dup260,LINE,Frontal cortex,218.8269176355664
L1M4b_dup260,LINE,Spinal cord,259.95055483690595
L1M4b_dup260,LINE,Substantia nigra,383.97076299284856
L1M4b_dup260,LINE,Breast,388.3590771555637
L1M4b_dup260,LINE,Colon,396.4933107487536
L1M4b_dup260,LINE,ESC,1470.0721902473074
L1M4b_dup260,LINE,Esophagus,319.3809774605634
L1M4b_dup260,LINE,Heart,147.4999700654241
L1M4b_dup260,LINE,Kidney,262.00628245495614
L1M4b_dup260,LINE,Liver,233.90024159391734
L1M4b_dup260,LINE,Lung,384.7274873438345
L1M4b_dup260,LINE,mTEC-hi,262.71650740317415
L1M4b_dup260,LINE,mTEC-lo,518.9818974071566
L1M4b_dup260,LINE,Skeletal muscle,139.9354410344252
L1M4b_dup260,LINE,Ovary,853.5499613047091
L1M4b_dup260,LINE,Pancreas,219.46230385747413
L1M4b_dup260,LINE,Prostate,578.9903080894087
L1M4b_dup260,LINE,Skin (unexposed),226.4684019997062
L1M4b_dup260,LINE,Skin (sun exposed),189.73390113662177
L1M4b_dup260,LINE,Small intestine,541.341999791313
L1M4b_dup260,LINE,Spleen,381.06235568469157
L1M4b_dup260,LINE,Stomach,253.75801601955402
L1M4b_dup260,LINE,Testis,1020.6116027115245
L1M4b_dup260,LINE,Thyroid,424.9364537953672
L1M4c_dup736,LINE,Adipose,63.90022532219247
L1M4c_dup736,LINE,Adrenal gland,56.44549417792887
L1M4c_dup736,LINE,Basal ganglia,140.73168879795438
L1M4c_dup736,LINE,Cerebellum,214.1543877881181
L1M4c_dup736,LINE,Frontal cortex,88.64156857338087
L1M4c_dup736,LINE,Spinal cord,66.66641871067253
L1M4c_dup736,LINE,Substantia nigra,57.79214299944829
L1M4c_dup736,LINE,Breast,68.9572080377047
L1M4c_dup736,LINE,Colon,164.14829738486836
L1M4c_dup736,LINE,ESC,273.2046728990923
L1M4c_dup736,LINE,Esophagus,79.70655325122316
L1M4c_dup736,LINE,Heart,44.597445278908936
L1M4c_dup736,LINE,Kidney,121.01716593014166
L1M4c_dup736,LINE,Liver,26.368834703716296
L1M4c_dup736,LINE,Lung,75.57365936799577
L1M4c_dup736,LINE,mTEC-hi,245.31942010782475
L1M4c_dup736,LINE,mTEC-lo,316.88243701286933
L1M4c_dup736,LINE,Skeletal muscle,30.079954163131422
L1M4c_dup736,LINE,Ovary,38.418369039571246
L1M4c_dup736,LINE,Pancreas,72.0200892409807
L1M4c_dup736,LINE,Prostate,94.196910555819
L1M4c_dup736,LINE,Skin (unexposed),95.65247802166881
L1M4c_dup736,LINE,Skin (sun exposed),94.63112445935873
L1M4c_dup736,LINE,Small intestine,81.42072022555894
L1M4c_dup736,LINE,Spleen,69.46144682610199
L1M4c_dup736,LINE,Stomach,98.98263022174554
L1M4c_dup736,LINE,Testis,264.7480452492941
L1M4c_dup736,LINE,Thyroid,297.88942737561246
L1M5_dup25498,LINE,Adipose,194.24472748999113
L1M5_dup25498,LINE,Adrenal gland,168.28325860627146
L1M5_dup25498,LINE,Basal ganglia,30.966787909018056
L1M5_dup25498,LINE,Cerebellum,238.97216007975675
L1M5_dup25498,LINE,Frontal cortex,40.99751138619908
L1M5_dup25498,LINE,Spinal cord,70.96072898501475
L1M5_dup25498,LINE,Substantia nigra,30.06736936474673
L1M5_dup25498,LINE,Breast,228.0043725174121
L1M5_dup25498,LINE,Colon,153.93306424762514
L1M5_dup25498,LINE,ESC,1268.4298563266852
L1M5_dup25498,LINE,Esophagus,96.07956211135695
L1M5_dup25498,LINE,Heart,46.99468846721581
L1M5_dup25498,LINE,Kidney,55.88177416846521
L1M5_dup25498,LINE,Liver,74.885883664777
L1M5_dup25498,LINE,Lung,389.4395743264929
L1M5_dup25498,LINE,mTEC-hi,666.0276472171711
L1M5_dup25498,LINE,mTEC-lo,423.55747495538753
L1M5_dup25498,LINE,Skeletal muscle,43.170178233060035
L1M5_dup25498,LINE,Ovary,251.7321673202699
L1M5_dup25498,LINE,Pancreas,226.53130335266474
L1M5_dup25498,LINE,Prostate,324.95562998082346
L1M5_dup25498,LINE,Skin (unexposed),331.7354790452363
L1M5_dup25498,LINE,Skin (sun exposed),153.54913433580768
L1M5_dup25498,LINE,Small intestine,184.54446439558728
L1M5_dup25498,LINE,Spleen,199.0148829938252
L1M5_dup25498,LINE,Stomach,220.27133004245945
L1M5_dup25498,LINE,Testis,227.69482873473518
L1M5_dup25498,LINE,Thyroid,202.05279812508493
L1M5_dup43322,LINE,Adipose,102.14001531390561
L1M5_dup43322,LINE,Adrenal gland,0
L1M5_dup43322,LINE,Basal ganglia,0
L1M5_dup43322,LINE,Cerebellum,336.6983089110854
L1M5_dup43322,LINE,Frontal cortex,0
L1M5_dup43322,LINE,Spinal cord,0
L1M5_dup43322,LINE,Substantia nigra,0
L1M5_dup43322,LINE,Breast,71.63602480371236
L1M5_dup43322,LINE,Colon,0
L1M5_dup43322,LINE,ESC,0
L1M5_dup43322,LINE,Esophagus,31.926493929938214
L1M5_dup43322,LINE,Heart,0
L1M5_dup43322,LINE,Kidney,104.39611761945399
L1M5_dup43322,LINE,Liver,19.599119476944562
L1M5_dup43322,LINE,Lung,81.8162714320014
L1M5_dup43322,LINE,mTEC-hi,0
L1M5_dup43322,LINE,mTEC-lo,48.20601747532692
L1M5_dup43322,LINE,Skeletal muscle,0
L1M5_dup43322,LINE,Ovary,130.85405178193392
L1M5_dup43322,LINE,Pancreas,11.077956100133413
L1M5_dup43322,LINE,Prostate,21.208861588249537
L1M5_dup43322,LINE,Skin (unexposed),138.55017997731508
L1M5_dup43322,LINE,Skin (sun exposed),65.31195777196736
L1M5_dup43322,LINE,Small intestine,49.34724265490235
L1M5_dup43322,LINE,Spleen,109.09792160521206
L1M5_dup43322,LINE,Stomach,26.011391946615802
L1M5_dup43322,LINE,Testis,765.2945421525739
L1M5_dup43322,LINE,Thyroid,223.21292148803488
L1M5_dup47609,LINE,Adipose,402.85020306944085
L1M5_dup47609,LINE,Adrenal gland,430.7701059091878
L1M5_dup47609,LINE,Basal ganglia,340.25552759914086
L1M5_dup47609,LINE,Cerebellum,781.6294858744329
L1M5_dup47609,LINE,Frontal cortex,145.6123227482768
L1M5_dup47609,LINE,Spinal cord,240.46016348876955
L1M5_dup47609,LINE,Substantia nigra,221.1762547150879
L1M5_dup47609,LINE,Breast,1307.891611728974
L1M5_dup47609,LINE,Colon,313.2587346581199
L1M5_dup47609,LINE,ESC,379.013041729953
L1M5_dup47609,LINE,Esophagus,426.62438164299596
L1M5_dup47609,LINE,Heart,267.08508661157475
L1M5_dup47609,LINE,Kidney,431.77838694015486
L1M5_dup47609,LINE,Liver,196.01082007452635
L1M5_dup47609,LINE,Lung,469.28781068265295
L1M5_dup47609,LINE,mTEC-hi,809.8626487550544
L1M5_dup47609,LINE,mTEC-lo,671.849642259877
L1M5_dup47609,LINE,Skeletal muscle,301.233767513721
L1M5_dup47609,LINE,Ovary,532.9678888238254
L1M5_dup47609,LINE,Pancreas,390.23701841085494
L1M5_dup47609,LINE,Prostate,836.7066142649022
L1M5_dup47609,LINE,Skin (unexposed),540.4215922680585
L1M5_dup47609,LINE,Skin (sun exposed),353.8793261595693
L1M5_dup47609,LINE,Small intestine,749.8124145038144
L1M5_dup47609,LINE,Spleen,758.9118970125695
L1M5_dup47609,LINE,Stomach,440.9080802586799
L1M5_dup47609,LINE,Testis,411.3999652270396
L1M5_dup47609,LINE,Thyroid,1077.4294152620048
L1MA2_dup3763,LINE,Adipose,71.93705125665086
L1MA2_dup3763,LINE,Adrenal gland,46.23687495641256
L1MA2_dup3763,LINE,Basal ganglia,0
L1MA2_dup3763,LINE,Cerebellum,0
L1MA2_dup3763,LINE,Frontal cortex,20.24145483987618
L1MA2_dup3763,LINE,Spinal cord,106.27766814496177
L1MA2_dup3763,LINE,Substantia nigra,152.56909245336232
L1MA2_dup3763,LINE,Breast,4.363920516915377
L1MA2_dup3763,LINE,Colon,88.6951530978585
L1MA2_dup3763,LINE,ESC,0
L1MA2_dup3763,LINE,Esophagus,34.8551712191772
L1MA2_dup3763,LINE,Heart,0
L1MA2_dup3763,LINE,Kidney,128.79170010882046
L1MA2_dup3763,LINE,Liver,74.69677167492173
L1MA2_dup3763,LINE,Lung,344.35394658693986
L1MA2_dup3763,LINE,mTEC-hi,45.60375678495651
L1MA2_dup3763,LINE,mTEC-lo,0
L1MA2_dup3763,LINE,Skeletal muscle,43.59691360189116
L1MA2_dup3763,LINE,Ovary,16.14149445871423
L1MA2_dup3763,LINE,Pancreas,36.5586559696671
L1MA2_dup3763,LINE,Prostate,60.33811640349173
L1MA2_dup3763,LINE,Skin (unexposed),8.35501286260793
L1MA2_dup3763,LINE,Skin (sun exposed),18.985830855260062
L1MA2_dup3763,LINE,Small intestine,248.80104314367813
L1MA2_dup3763,LINE,Spleen,838.781806578371
L1MA2_dup3763,LINE,Stomach,10.242436392657806
L1MA2_dup3763,LINE,Testis,6.833810147634352
L1MA2_dup3763,LINE,Thyroid,62.09863962270945
L1MA3_dup845,LINE,Adipose,6.474016119038426
L1MA3_dup845,LINE,Adrenal gland,1.6962860798008326
L1MA3_dup845,LINE,Basal ganglia,3.5055053928893023
L1MA3_dup845,LINE,Cerebellum,0
L1MA3_dup845,LINE,Frontal cortex,0
L1MA3_dup845,LINE,Spinal cord,0
L1MA3_dup845,LINE,Substantia nigra,0
L1MA3_dup845,LINE,Breast,53.63272811175885
L1MA3_dup845,LINE,Colon,0
L1MA3_dup845,LINE,ESC,0
L1MA3_dup845,LINE,Esophagus,6.2800919898745855
L1MA3_dup845,LINE,Heart,0
L1MA3_dup845,LINE,Kidney,27.676401752632874
L1MA3_dup845,LINE,Liver,0
L1MA3_dup845,LINE,Lung,17.465571713427945
L1MA3_dup845,LINE,mTEC-hi,46.56467704294438
L1MA3_dup845,LINE,mTEC-lo,30.122561282291674
L1MA3_dup845,LINE,Skeletal muscle,0
L1MA3_dup845,LINE,Ovary,11.672859901582553
L1MA3_dup845,LINE,Pancreas,6.158829526125304
L1MA3_dup845,LINE,Prostate,11.164624119946032
L1MA3_dup845,LINE,Skin (unexposed),6.445730535435603
L1MA3_dup845,LINE,Skin (sun exposed),0
L1MA3_dup845,LINE,Small intestine,66.13260398442978
L1MA3_dup845,LINE,Spleen,154.88075346552733
L1MA3_dup845,LINE,Stomach,0
L1MA3_dup845,LINE,Testis,2.239857773761946
L1MA3_dup845,LINE,Thyroid,10.433184737875061
L1MB3_dup1172,LINE,Adipose,17.077254887333975
L1MB3_dup1172,LINE,Adrenal gland,101.5855110159145
L1MB3_dup1172,LINE,Basal ganglia,30.070660395462177
L1MB3_dup1172,LINE,Cerebellum,22.1504265997219
L1MB3_dup1172,LINE,Frontal cortex,0
L1MB3_dup1172,LINE,Spinal cord,83.05443616094354
L1MB3_dup1172,LINE,Substantia nigra,28.379719372184883
L1MB3_dup1172,LINE,Breast,78.40256091925255
L1MB3_dup1172,LINE,Colon,312.8783979566206
L1MB3_dup1172,LINE,ESC,42.577991894112095
L1MB3_dup1172,LINE,Esophagus,480.06423211471883
L1MB3_dup1172,LINE,Heart,22.910649316703612
L1MB3_dup1172,LINE,Kidney,132.13250884968656
L1MB3_dup1172,LINE,Liver,44.3933185844582
L1MB3_dup1172,LINE,Lung,117.67357684343878
L1MB3_dup1172,LINE,mTEC-hi,892.2609142199208
L1MB3_dup1172,LINE,mTEC-lo,523.3482066584124
L1MB3_dup1172,LINE,Skeletal muscle,0
L1MB3_dup1172,LINE,Ovary,50.79939479000415
L1MB3_dup1172,LINE,Pancreas,133.19101842082875
L1MB3_dup1172,LINE,Prostate,122.68077978295706
L1MB3_dup1172,LINE,Skin (unexposed),179.2463230544621
L1MB3_dup1172,LINE,Skin (sun exposed),84.33148368839105
L1MB3_dup1172,LINE,Small intestine,269.3157391116297
L1MB3_dup1172,LINE,Spleen,593.3292466802645
L1MB3_dup1172,LINE,Stomach,86.6265299290014
L1MB3_dup1172,LINE,Testis,29.004034017834226
L1MB3_dup1172,LINE,Thyroid,185.0460500817547
L1MB5_dup9634,LINE,Adipose,938.1435566331622
L1MB5_dup9634,LINE,Adrenal gland,1190.8075421949
L1MB5_dup9634,LINE,Basal ganglia,2455.8380594468254
L1MB5_dup9634,LINE,Cerebellum,2364.2187447221245
L1MB5_dup9634,LINE,Frontal cortex,4686.69902587799
L1MB5_dup9634,LINE,Spinal cord,3107.5198068282384
L1MB5_dup9634,LINE,Substantia nigra,3636.9859011981184
L1MB5_dup9634,LINE,Breast,821.731162546081
L1MB5_dup9634,LINE,Colon,174.68894125911783
L1MB5_dup9634,LINE,ESC,525.5117469705663
L1MB5_dup9634,LINE,Esophagus,126.54331011610341
L1MB5_dup9634,LINE,Heart,631.2611082886691
L1MB5_dup9634,LINE,Kidney,1407.487145604979
L1MB5_dup9634,LINE,Liver,266.24397618423757
L1MB5_dup9634,LINE,Lung,444.6007515897024
L1MB5_dup9634,LINE,mTEC-hi,1998.7874813234196
L1MB5_dup9634,LINE,mTEC-lo,1437.4688457606553
L1MB5_dup9634,LINE,Skeletal muscle,690.1016498410928
L1MB5_dup9634,LINE,Ovary,1130.4132613123697
L1MB5_dup9634,LINE,Pancreas,302.90065467016416
L1MB5_dup9634,LINE,Prostate,1171.3297633479763
L1MB5_dup9634,LINE,Skin (unexposed),429.31564766787295
L1MB5_dup9634,LINE,Skin (sun exposed),258.828230162938
L1MB5_dup9634,LINE,Small intestine,536.5418515893639
L1MB5_dup9634,LINE,Spleen,871.1110684278372
L1MB5_dup9634,LINE,Stomach,801.4701920526032
L1MB5_dup9634,LINE,Testis,894.1138514499227
L1MB5_dup9634,LINE,Thyroid,814.7396571842739
L1MD3_dup424,LINE,Adipose,357.6987508396084
L1MD3_dup424,LINE,Adrenal gland,192.90794594145683
L1MD3_dup424,LINE,Basal ganglia,89.72143417327096
L1MD3_dup424,LINE,Cerebellum,541.622453986888
L1MD3_dup424,LINE,Frontal cortex,177.09519919425867
L1MD3_dup424,LINE,Spinal cord,275.1099940869361
L1MD3_dup424,LINE,Substantia nigra,196.66731715566016
L1MD3_dup424,LINE,Breast,96.00402207621873
L1MD3_dup424,LINE,Colon,100.08993151373275
L1MD3_dup424,LINE,ESC,37.87300939384626
L1MD3_dup424,LINE,Esophagus,298.74989327966625
L1MD3_dup424,LINE,Heart,72.56543752021533
L1MD3_dup424,LINE,Kidney,156.44369202772273
L1MD3_dup424,LINE,Liver,149.97577786691264
L1MD3_dup424,LINE,Lung,398.30049285187675
L1MD3_dup424,LINE,mTEC-hi,447.58785972092426
L1MD3_dup424,LINE,mTEC-lo,681.9534268842705
L1MD3_dup424,LINE,Skeletal muscle,49.50067443553137
L1MD3_dup424,LINE,Ovary,379.0456973668701
L1MD3_dup424,LINE,Pancreas,70.9335543683502
L1MD3_dup424,LINE,Prostate,395.4477891400742
