refseq_mrna,entrezgene_id,ensembl_gene_id,external_gene_name,tau,Adipose_Subcutaneous,Adrenal_Gland,Brain_Cerebellum,Brain_Frontal_Cortex_(BA9),Brain_Spinal_cord_(cervical_c1),Breast_Mammary_Tissue,Colon_Transverse,Esophagus_Mucosa,Heart_Left_Ventricle,Kidney_Cortex,Liver,Lung,Muscle_Skeletal,Ovary,Pancreas,Prostate,Skin_Not_Sun_Exposed_(Suprapubic),Small_Intestine_Terminal_Ileum,Spleen,Stomach,Testis,Thyroid
NM_145057,148170,ENSG00000278444,CDC42EP5,0.813864957323444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,11024,ENSG00000275525,LILRA1,0.932858861236169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,NA,ENSG00000224827,LINC00265-2P,0.948786602720649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000281992,,0.892773115078753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001304457,10990,ENSG00000278437,LILRB5,0.856096552736238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,389376,ENSG00000237814,SFTA2,0.959494515691577,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000278402,,0.967126091284845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,NA,ENSG00000286744,,0.975054126785732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,9083,ENSG00000183753,BPY2,0.971850783394691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,10859,ENSG00000277134,LILRB1,0.80965624170077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NM_001100607,51156,ENSG00000278767,SERPINA10,0.981461268587759,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,3109,ENSG00000234154,HLA-DMB,0.917668390934017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NM_138700,135644,ENSG00000228001,TRIM40,0.940038623591302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,346171,ENSG00000234669,ZFP57,0.949359063131209,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000249480,STK19B,0.862648374569893,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,3112,ENSG00000241910,HLA-DOB,0.914696971137382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,NA,ENSG00000235014,REREP2Y,0.894498990928745,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,378950,ENSG00000242389,RBMY1E,0.999493435597719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,6359,ENSG00000275528,CCL15,0.810155980513914,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
,NA,ENSG00000232226,ARSFP1,0.910429504696375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000274231,,0.861767799174886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_023112,78990,ENSG00000277276,OTUB2,0.918532904826228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
,NA,ENSG00000275347,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001207071,90050,ENSG00000273533,FAM181A,0.921289116820381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000238235,TSPY11P,0.996025404787114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000238074,TSPY9P,0.999371334908853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_182971,341947,ENSG00000277018,COX8C,0.87675329013714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_021250,353514,ENSG00000274113,LILRA5,0.920952322044405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,57055,ENSG00000205944,DAZ2,0.914219039637239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
NM_001123392,729877,ENSG00000277974,TBC1D3H,0.973132416551426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_002984,6351,ENSG00000275824,CCL4,0.811664734882596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NM_001080465,388381,ENSG00000276913,C17orf98,0.995640671076869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_205854,389376,ENSG00000225454,SFTA2,0.968884669305592,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,23547,ENSG00000277092,LILRA4,0.954073131060084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,NA,ENSG00000282486,LRRC37A9P,0.970904974630481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001163121,201299,ENSG00000276432,RDM1,0.916175598197377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,11074,ENSG00000137397,TRIM31,0.883125622089785,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NM_001282469,100289087,ENSG00000236424,TSPY10,0.998958963304176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,256957,ENSG00000276986,HEATR9,0.966011820992707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000233972,RPL32P1,0.868218435703745,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000248792,LINC00266-2P,0.957312645560555,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,105379268,ENSG00000225560,FAM197Y8,0.985824910410682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,80740,ENSG00000235925,LY6G6C,0.982060388570886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,NA,ENSG00000169763,PRYP3,0.984386650637076,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000227635,USP9YP21,0.968555386624754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NM_005058,5940,ENSG00000234414,RBMY1A1,0.999496859372239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001010877,282890,ENSG00000235178,ZNF311,0.90956880999763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,394263,ENSG00000223590,MUC21,0.991093329418986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_006398,10537,ENSG00000224654,UBD,0.884702392550352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NM_025236,80352,ENSG00000235022,RNF39,0.935955716124719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,NA,ENSG00000225685,TSPY5P,0.994766380086336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000275352,,0.985385196310571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_003308,7258,ENSG00000258992,TSPY1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_002988,6362,ENSG00000278167,CCL18,0.855545967463788,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NM_000458,6928,ENSG00000276194,HNF1B,0.855120794130291,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,378951,ENSG00000226941,RBMY1J,0.996569892173744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_014069,170680,ENSG00000227246,PSORS1C2,0.986000557746849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,5460,ENSG00000206454,POU5F1,0.855690401045503,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NM_014068,170679,ENSG00000233734,PSORS1C1,0.885454614441635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,346171,ENSG00000223858,ZFP57,0.949359063131209,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000270570,,0.857509525844574,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001039567,140032,ENSG00000280969,RPS4Y2,0.932971010404616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
NM_001006121,378948,ENSG00000242875,RBMY1B,0.999393826309858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001387909,780,ENSG00000229767,DDR1,0.94583275002439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NM_170723,9085,ENSG00000172288,CDY1,0.999780822948913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,5460,ENSG00000233911,POU5F1,0.811027203706342,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
,63940,ENSG00000237052,GPSM3,0.820867264358063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,NA,ENSG00000223441,OR2I1P,0.928101386728612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NM_001010877,282890,ENSG00000235589,ZNF311,0.90956880999763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,284100,ENSG00000282630,YWHAEP7,0.940100532146808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,3975,ENSG00000274577,LHX1,0.958750819545722,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,442867,ENSG00000183795,BPY2B,0.971850783394691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000252315,RNA5SP520,0.934718844316107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000252012,RNA5SP521,0.905721253859855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,83864,ENSG00000242153,OFD1P6Y,0.982407846558168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001001877,159119,ENSG00000169953,HSFY2,0.966777883317451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000236429,GPM6BP2,0.981865542341649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000248573,PRYP6,0.874644999864589,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000224151,USP9YP28,0.90725197578947,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000251953,RNA5SP522,0.905721253859855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000252667,RNA5SP523,0.934718844316107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000227494,USP9YP14,0.900531065934497,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000230458,GPM6BP1,0.981865542341649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000240438,OFD1P5Y,0.996074741238563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,26716,ENSG00000206516,OR2H1,0.999114182587074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000228371,ZDHHC20P1,0.829052044741877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000233194,RPL32P1,0.868218435703745,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,80740,ENSG00000236183,LY6G6C,0.941228370255492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NM_025236,80352,ENSG00000227171,RNF39,0.946385896297687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NM_001264,1041,ENSG00000237123,CDSN,0.999597516489019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,285834,ENSG00000229501,HCG22,0.964029101431678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001321399,284099,ENSG00000278145,C17orf78,0.960982137195271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NM_033108,86614,ENSG00000172468,HSFY1,0.950516290084122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001077697,728137,ENSG00000228927,TSPY3,0.997819627145322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_006781,10665,ENSG00000226892,TSBP1,0.998571625502797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001382382,159163,ENSG00000169800,RBMY1F,0.999414599822811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_004825,9426,ENSG00000182415,CDY2A,0.99972478195617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001243721,728403,ENSG00000229549,TSPY8,0.998557210278303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001003895,253175,ENSG00000172352,CDY1B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001002761,442868,ENSG00000185894,BPY2C,0.971850783394691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001008229,4340,ENSG00000137345,MOG,0.958771508372085,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,57135,ENSG00000205916,DAZ4,0.954574151187326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
NM_130463,534,ENSG00000234920,ATP6V1G2,0.871421269632308,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6295,ENSG00000281857,SAG,0.927005493436656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_021246,58530,ENSG00000225993,LY6G6D,0.99023857246537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NM_001011700,401250,ENSG00000226841,MCCD1,0.999833832563027,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000282521,CCL15-CCL14,0.934349080902464,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001300790,3120,ENSG00000229493,HLA-DQB2,0.983230131522064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NM_001264,1041,ENSG00000237165,CDSN,0.999074122675159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NM_007028,11074,ENSG00000225130,TRIM31,0.915336080336346,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,80740,ENSG00000228250,LY6G6C,0.941228370255492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NM_001322371,394263,ENSG00000234137,MUC21,0.975281794250003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000228954,,0.968770428809137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,102724862,ENSG00000282144,TBC1D3I,0.827887654384199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_004081,1617,ENSG00000188120,DAZ1,0.934378608367341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,NA,ENSG00000282411,,0.854613837605173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NM_002119,3111,ENSG00000231558,HLA-DOA,0.833681870546181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,NA,ENSG00000226303,ZDHHC20P1,0.829052044741877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000281967,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_032258,84218,ENSG00000282087,TBC1D3F,0.991699842595508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001291472,9560,ENSG00000276125,CCL4L2,0.850726959069056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,6349,ENSG00000277336,CCL3L3,0.846065964051115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000237659,RNASEH2CP1,0.956684828839828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,NA,ENSG00000235507,ZDHHC20P1,0.829052044741877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,135656,ENSG00000232308,MUCL3,0.976839829242325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,26716,ENSG00000232984,OR2H1,0.999396726302165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001370269,79370,ENSG00000281449,BCL2L14,0.819931416465836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001003892,338599,ENSG00000281660,DUSP29,0.990380852008334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,NA,ENSG00000230354,STK19B,0.862648374569893,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,3112,ENSG00000241386,HLA-DOB,0.841889458376854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,NA,ENSG00000228912,IFITM4P,0.904444594435955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NM_176821,338322,ENSG00000281166,NLRP10,0.919627234179967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,NA,ENSG00000280795,MPRIPP1,0.877891766476811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,56992,ENSG00000280610,KIF15,0.838783510481857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,80740,ENSG00000235452,LY6G6C,0.941228370255492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NM_004679,9084,ENSG00000129864,VCY,0.999471022533316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_000500,1589,ENSG00000232414,CYP21A2,0.864617094350064,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,283150,ENSG00000281277,FOXR1,0.980997085468432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_033229,89870,ENSG00000224145,TRIM15,0.93140514675674,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,NA,ENSG00000283864,,0.994613639081239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000281616,GGT4P,0.92973541266168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000268486,,0.997418049571873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000234894,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000224098,RPL32P1,0.868218435703745,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,3112,ENSG00000239457,HLA-DOB,0.901906325176108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,7047,ENSG00000281886,TGM4,0.976026329912496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NM_000063,717,ENSG00000235696,C2,0.805812846977029,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000242756,RHOT1P3,0.972349581564871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001365455,100507747,ENSG00000283302,C13orf46,0.815479269343461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001353334,110599563,ENSG00000258635,LY6G6F-LY6G6D,0.981371011596888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NM_001011700,401250,ENSG00000238238,MCCD1,0.99758533525429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000278381,,0.98632608919976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000230965,SNX18P13,0.890036560588438,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000232894,MRPS31P2,0.955028487964688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000280330,CTBP2P10,0.80254452057887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,26716,ENSG00000224395,OR2H1,0.999433485677902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000279062,CDRT15P8,0.986748868701153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000223463,HLA-H,0.867399262056291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NM_205838,7940,ENSG00000231048,LST1,0.814726199920731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,NA,ENSG00000281757,,0.967875335312274,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000279177,CTBP2P9,0.80254452057887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000280013,,0.817824150884407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,63940,ENSG00000234508,GPSM3,0.820867264358063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,NA,ENSG00000271429,RPL17P51,0.919265596342566,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000280208,GGT4P,0.92973541266168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,171222,ENSG00000236444,UBE2L5,0.940823319383765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_033229,89870,ENSG00000227147,TRIM15,0.903231982374168,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NM_206809,4340,ENSG00000236561,MOG,0.934204686360818,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_206814,4340,ENSG00000232641,MOG,0.954766381436288,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000231184,CCNQP3,0.977481521974838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_009588,4050,ENSG00000236925,LTB,0.933212365510749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,NA,ENSG00000277077,,0.848677639179693,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001264,1041,ENSG00000206460,CDSN,0.998473890261561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NM_014581,29989,ENSG00000280584,OBP2B,0.925455821745793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001353334,58530,ENSG00000206402,LY6G6D,0.987792029810746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,NA,ENSG00000232816,HLA-K,0.855427890318263,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
,NA,ENSG00000278337,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_205854,389376,ENSG00000230072,SFTA2,0.950203317273623,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,4340,ENSG00000237834,MOG,0.957397112873544,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000236851,DHFRP2,0.991562090025932,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000282050,IGKV7-3,0.851436800792556,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
,NA,ENSG00000283113,IGKV1-8,0.845390287213831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,NA,ENSG00000282603,IGKV1-13,0.874294487160581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
,NA,ENSG00000282200,IGKV2-18,0.95530204560545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,NA,ENSG00000282622,IGKV2-26,0.854984691272387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
,NA,ENSG00000282000,,0.857734939238426,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000282635,IGKV2-29,0.899874311522351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,NA,ENSG00000282394,IGKV1-37,0.885742442055942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
