refseq_mrna,entrezgene_id,ensembl_gene_id,external_gene_name
NM_004642,8099,ENSG00000111328,CDK2AP1
NM_004643,8106,ENSG00000100836,PABPN1
NM_004649,8209,ENSG00000160221,GATD3A
NM_004656,8314,ENSG00000163930,BAP1
NM_004661,8697,ENSG00000094880,CDC23
NM_004663,8766,ENSG00000103769,RAB11A
NM_004674,9070,ENSG00000129691,ASH2L
NM_004685,9107,ENSG00000139505,MTMR6
NM_004691,9114,ENSG00000159720,ATP6V0D1
NM_004697,9128,ENSG00000136875,PRPF4
NM_004698,9129,ENSG00000117360,PRPF3
NM_004699,9130,ENSG00000071859,FAM50A
NM_004703,9135,ENSG00000029725,RABEP1
NM_004707,9140,ENSG00000145782,ATG12
NM_004708,9141,ENSG00000105185,PDCD5
NM_004712,9146,ENSG00000185359,HGS
NM_004716,9159,ENSG00000160613,PCSK7
NM_004718,9167,ENSG00000115944,COX7A2L
NM_004719,9169,ENSG00000139218,SCAF11
NM_004724,9183,ENSG00000086827,ZW10
NM_004725,9184,ENSG00000154473,BUB3
NM_004728,9188,ENSG00000165732,DDX21
NM_004730,2107,ENSG00000120705,ETF1
NM_004738,9217,ENSG00000124164,VAPB
NM_004739,9219,ENSG00000149480,MTA2
NM_004741,9221,ENSG00000166197,NOLC1
NM_004748,9236,ENSG00000260916,CCPG1
NM_004749,9238,ENSG00000136270,TBRG4
NM_004757,9255,ENSG00000164022,AIMP1
NM_004759,9261,ENSG00000162889,MAPKAPK2
NM_004766,9276,ENSG00000184432,COPB2
NM_004768,9295,ENSG00000116754,SRSF11
NM_004773,9326,ENSG00000278574,ZNHIT3
NM_004773,9326,ENSG00000273611,ZNHIT3
NM_004776,9334,ENSG00000158470,B4GALT5
NM_004781,9341,ENSG00000049245,VAMP3
NM_004782,9342,ENSG00000099940,SNAP29
NM_004783,9344,ENSG00000149930,TAOK2
NM_004786,9352,ENSG00000091164,TXNL1
NM_004788,9354,ENSG00000110344,UBE4A
NM_004792,9360,ENSG00000138398,PPIG
NM_004793,9361,ENSG00000196365,LONP1
NM_004800,9375,ENSG00000125304,TM9SF2
NM_004804,9391,ENSG00000144021,CIAO1
NM_004805,5433,ENSG00000144231,POLR2D
NM_004807,9394,ENSG00000136720,HS6ST1
NM_004809,9399,ENSG00000067221,STOML1
NM_004813,9409,ENSG00000121680,PEX16
NM_004814,9410,ENSG00000060688,SNRNP40
NM_004818,9416,ENSG00000174243,DDX23
NM_004819,8189,ENSG00000125755,SYMPK
NM_004824,9425,ENSG00000153046,CDYL
NM_004832,9446,ENSG00000148834,GSTO1
NM_004834,9448,ENSG00000071054,MAP4K4
NM_004836,9451,ENSG00000172071,EIF2AK3
NM_004846,9470,ENSG00000135930,EIF4E2
NM_004849,9474,ENSG00000057663,ATG5
NM_004853,9482,ENSG00000170310,STX8
NM_004859,1213,ENSG00000141367,CLTC
NM_004870,9526,ENSG00000129255,MPDU1
NM_004871,9527,ENSG00000108587,GOSR1
NM_004872,9528,ENSG00000116209,TMEM59
NM_004874,9530,ENSG00000156735,BAG4
NM_004879,9538,ENSG00000149547,EI24
NM_004882,9541,ENSG00000138433,CIR1
NM_004888,9550,ENSG00000136888,ATP6V1G1
NM_004889,9551,ENSG00000241468,ATP5MF
NM_004890,9552,ENSG00000091640,SPAG7
NM_004891,9553,ENSG00000243147,MRPL33
NM_004892,9554,ENSG00000265808,SEC22B
NM_004893,9555,ENSG00000113648,MACROH2A1
NM_004894,9556,ENSG00000156411,ATP5MJ
NM_004896,9559,ENSG00000122958,VPS26A
NM_004898,9575,ENSG00000134852,CLOCK
NM_004899,9577,ENSG00000158019,BABAM2
NM_004901,9583,ENSG00000197217,ENTPD4
NM_004902,9584,ENSG00000131051,RBM39
NM_004905,9588,ENSG00000117592,PRDX6
NM_004906,9589,ENSG00000146457,WTAP
NM_004922,9632,ENSG00000176986,SEC24C
NM_004927,740,ENSG00000149792,MRPL49
NM_004928,755,ENSG00000160226,CFAP410
NM_004930,832,ENSG00000077549,CAPZB
NM_004939,1653,ENSG00000079785,DDX1
NM_004941,1659,ENSG00000067596,DHX8
NM_004945,1785,ENSG00000079805,DNM2
NM_004953,1981,ENSG00000114867,EIF4G1
NM_004957,2356,ENSG00000136877,FPGS
NM_004966,3185,ENSG00000169813,HNRNPF
NM_004986,3895,ENSG00000126777,KTN1
NM_004990,4141,ENSG00000166986,MARS1
NM_004992,4204,ENSG00000169057,MECP2
NM_004998,4643,ENSG00000157483,MYO1E
NM_005000,4698,ENSG00000128609,NDUFA5
NM_005001,4701,ENSG00000267855,NDUFA7
NM_005002,4704,ENSG00000139180,NDUFA9
NM_005004,4714,ENSG00000166136,NDUFB8
NM_005005,4715,ENSG00000147684,NDUFB9
NM_005007,4795,ENSG00000236346,NFKBIL1
NM_005007,4795,ENSG00000206440,NFKBIL1
NM_005007,4795,ENSG00000236196,NFKBIL1
NM_005007,4795,ENSG00000235125,NFKBIL1
NM_005007,4795,ENSG00000227565,NFKBIL1
NM_005007,4795,ENSG00000234530,NFKBIL1
NM_005007,4795,ENSG00000204498,NFKBIL1
NM_005008,4809,ENSG00000100138,SNU13
NM_005015,5018,ENSG00000155463,OXA1L
NM_005016,5094,ENSG00000197111,PCBP2
NM_005017,5130,ENSG00000161217,PCYT1A
NM_005022,5216,ENSG00000108518,PFN1
NM_005034,5440,ENSG00000147669,POLR2K
NM_005036,5465,ENSG00000186951,PPARA
NM_005038,5481,ENSG00000171497,PPID
NM_005047,5711,ENSG00000095261,PSMD5
NM_005049,5822,ENSG00000241945,PWP2
NM_005051,5859,ENSG00000172053,QARS1
NM_005065,6400,ENSG00000071537,SEL1L
NM_005067,6478,ENSG00000181788,SIAH2
NM_005077,7088,ENSG00000196781,TLE1
NM_005094,10999,ENSG00000167114,SLC27A4
NM_005102,9637,ENSG00000171055,FEZ2
NM_005104,6046,ENSG00000235307,BRD2
NM_005104,6046,ENSG00000234704,BRD2
NM_005104,6046,ENSG00000230678,BRD2
NM_005104,6046,ENSG00000236227,BRD2
NM_005104,6046,ENSG00000234507,BRD2
NM_005104,6046,ENSG00000215077,BRD2
NM_005104,6046,ENSG00000204256,BRD2
NM_005105,9939,ENSG00000265241,RBM8A
NM_005112,9948,ENSG00000071127,WDR1
NM_005113,9950,ENSG00000066455,GOLGA5
NM_005119,9967,ENSG00000054118,THRAP3
NM_005121,9969,ENSG00000108510,MED13
NM_005124,9972,ENSG00000124789,NUP153
NM_005134,9989,ENSG00000154845,PPP4R1
NM_005138,9997,ENSG00000284194,SCO2
NM_005146,9092,ENSG00000175467,SART1
NM_005147,9093,ENSG00000276726,DNAJA3
NM_005147,9093,ENSG00000103423,DNAJA3
NM_005151,9097,ENSG00000101557,USP14
NM_005153,9100,ENSG00000103194,USP10
NM_005154,9101,ENSG00000138592,USP8
NM_005163,207,ENSG00000142208,AKT1
NM_005171,466,ENSG00000123268,ATF1
NM_005174,509,ENSG00000165629,ATP5F1C
NM_005176,517,ENSG00000135390,ATP5MC2
NM_005180,648,ENSG00000168283,BMI1
NM_005186,823,ENSG00000014216,CAPN1
NM_005198,1120,ENSG00000100288,CHKB
NM_005206,1398,ENSG00000167193,CRK
NM_005207,1399,ENSG00000099942,CRKL
NM_005216,1650,ENSG00000244038,DDOST
NM_005229,2002,ENSG00000126767,ELK1
NM_005231,2017,ENSG00000288401,CTTN
NM_005231,2017,ENSG00000085733,CTTN
NM_005243,2130,ENSG00000182944,EWSR1
NM_005262,2671,ENSG00000127554,GFER
NM_005273,2783,ENSG00000172354,GNB2
NM_005312,2889,ENSG00000107263,RAPGEF1
NM_005316,2965,ENSG00000288114,GTF2H1
NM_005316,2965,ENSG00000110768,GTF2H1
NM_005326,3029,ENSG00000063854,HAGH
NM_005327,3033,ENSG00000138796,HADH
NM_005333,3052,ENSG00000004961,HCCS
NM_005334,3054,ENSG00000172534,HCFC1
NM_005336,3069,ENSG00000115677,HDLBP
NM_005339,3093,ENSG00000078140,UBE2K
NM_005340,3094,ENSG00000169567,HINT1
NM_005347,3309,ENSG00000044574,HSPA5
NM_005354,3727,ENSG00000130522,JUND
NM_005359,4089,ENSG00000141646,SMAD4
NM_005381,4691,ENSG00000115053,NCL
NM_005384,4783,ENSG00000165030,NFIL3
NM_005389,5110,ENSG00000120265,PCMT1
NM_005402,5898,ENSG00000006451,RALA
NM_005414,6498,ENSG00000136603,SKIL
NM_005415,6574,ENSG00000144136,SLC20A1
NM_005439,8079,ENSG00000089693,MLF2
NM_005444,9125,ENSG00000144580,CNOT9
NM_005452,9277,ENSG00000226916,WDR46
NM_005452,9277,ENSG00000236222,WDR46
NM_005452,9277,ENSG00000204221,WDR46
NM_005452,9277,ENSG00000206284,WDR46
NM_005452,9277,ENSG00000227057,WDR46
NM_005455,9406,ENSG00000132485,ZRANB2
NM_005466,10001,ENSG00000133997,MED6
NM_005469,10005,ENSG00000101473,ACOT8
NM_005470,10006,ENSG00000136754,ABI1
NM_005471,10007,ENSG00000113552,GNPDA1
NM_005476,10020,ENSG00000159921,GNE
NM_005481,10025,ENSG00000282092,MED16
NM_005481,10025,ENSG00000175221,MED16
NM_005482,10026,ENSG00000142892,PIGK
NM_005485,10039,ENSG00000041880,PARP3
NM_005499,10054,ENSG00000126261,UBA2
NM_005500,10055,ENSG00000142230,SAE1
NM_005506,950,ENSG00000138760,SCARB2
NM_005520,3187,ENSG00000284254,HNRNPH1
NM_005520,3187,ENSG00000169045,HNRNPH1
NM_005528,3338,ENSG00000110011,DNAJC4
NM_005530,3419,ENSG00000166411,IDH3A
NM_005539,3632,ENSG00000068383,INPP5A
NM_005548,3735,ENSG00000065427,KARS1
NM_005561,3916,ENSG00000185896,LAMP1
NM_005566,3939,ENSG00000288299,LDHA
NM_005566,3939,ENSG00000134333,LDHA
NM_005570,3998,ENSG00000074695,LMAN1
NM_005587,4205,ENSG00000068305,MEF2A
NM_005600,4817,ENSG00000158793,NIT1
NM_005610,5928,ENSG00000162521,RBBP4
NM_005612,5978,ENSG00000084093,REST
NM_005626,6429,ENSG00000116350,SRSF4
NM_005643,6882,ENSG00000064995,TAF11
NM_005644,6883,ENSG00000120656,TAF12
NM_005645,6884,ENSG00000197780,TAF13
NM_005648,6921,ENSG00000154582,ELOC
NM_005650,6942,ENSG00000262024,TCF20
NM_005650,6942,ENSG00000276461,TCF20
NM_005650,6942,ENSG00000280467,TCF20
NM_005650,6942,ENSG00000283026,TCF20
NM_005650,6942,ENSG00000282892,TCF20
NM_005650,6942,ENSG00000281897,TCF20
NM_005650,6942,ENSG00000283681,TCF20
NM_005650,6942,ENSG00000100207,TCF20
NM_005652,7014,ENSG00000132604,TERF2
NM_005653,7024,ENSG00000135457,TFCP2
NM_005659,7353,ENSG00000070010,UFD1
NM_005660,7355,ENSG00000102100,SLC35A2
NM_005662,7419,ENSG00000078668,VDAC3
NM_005667,7844,ENSG00000239305,RNF103
NM_005669,7905,ENSG00000129625,REEP5
NM_005676,8241,ENSG00000182872,RBM10
NM_005687,10056,ENSG00000116120,FARSB
NM_005690,10059,ENSG00000087470,DNM1L
NM_005692,114483834,ENSG00000285292,ABCF2-H2BE1
NM_005697,10066,ENSG00000140497,SCAMP2
NM_005698,10067,ENSG00000263290,SCAMP3
NM_005698,10067,ENSG00000116521,SCAMP3
NM_005701,10073,ENSG00000169371,SNUPN
NM_005702,26284,ENSG00000132591,ERAL1
NM_005706,10078,ENSG00000184281,TSSC4
NM_005710,10084,ENSG00000102103,PQBP1
NM_005716,10755,ENSG00000123159,GIPC1
NM_005726,10102,ENSG00000123297,TSFM
NM_005729,10105,ENSG00000108179,PPIF
NM_005730,10106,ENSG00000175215,CTDSP2
NM_005731,10109,ENSG00000163466,ARPC2
NM_005732,10111,ENSG00000113522,RAD50
NM_005735,10120,ENSG00000115073,ACTR1B
NM_005736,10121,ENSG00000138107,ACTR1A
NM_005744,25820,ENSG00000166233,ARIH1
NM_005745,10134,ENSG00000185825,BCAP31
NM_005746,10135,ENSG00000105835,NAMPT
NM_005748,10138,ENSG00000015153,YAF2
NM_005749,10140,ENSG00000141232,TOB1
NM_005751,10142,ENSG00000127914,AKAP9
NM_005754,10146,ENSG00000145907,G3BP1
NM_005760,10153,ENSG00000115816,CEBPZ
NM_005762,10155,ENSG00000130726,TRIM28
NM_005768,10162,ENSG00000111684,LPCAT3
NM_005776,10175,ENSG00000100528,CNIH1
NM_005777,10180,ENSG00000004534,RBM6
NM_005778,10181,ENSG00000003756,RBM5
NM_005782,10189,ENSG00000183684,ALYREF
NM_005783,10190,ENSG00000115514,TXNDC9
NM_005789,10197,ENSG00000131467,PSME3
NM_005791,10199,ENSG00000124383,MPHOSPH10
NM_005793,10201,ENSG00000172113,NME6
NM_005796,10204,ENSG00000102898,NUTF2
NM_005801,10209,ENSG00000173812,EIF1
NM_005802,10210,ENSG00000197579,TOPORS
NM_005803,10211,ENSG00000223654,FLOT1
NM_005803,10211,ENSG00000206480,FLOT1
NM_005803,10211,ENSG00000232280,FLOT1
NM_005803,10211,ENSG00000206379,FLOT1
NM_005803,10211,ENSG00000230143,FLOT1
NM_005803,10211,ENSG00000224740,FLOT1
NM_005803,10211,ENSG00000137312,FLOT1
NM_005805,10213,ENSG00000115233,PSMD14
NM_005809,7001,ENSG00000167815,PRDX2
NM_005817,10226,ENSG00000105355,PLIN3
NM_005826,10236,ENSG00000282958,HNRNPR
NM_005826,10236,ENSG00000125944,HNRNPR
NM_005827,10237,ENSG00000121073,SLC35B1
NM_005828,10238,ENSG00000136485,DCAF7
NM_005829,10239,ENSG00000157823,AP3S2
NM_005830,10240,ENSG00000102738,MRPS31
NM_005831,10241,ENSG00000136436,CALCOCO2
NM_005833,10244,ENSG00000136933,RABEPK
NM_005834,10245,ENSG00000126768,TIMM17B
NM_005837,10248,ENSG00000172336,POP7
NM_005839,10250,ENSG00000133226,SRRM1
NM_005843,10254,ENSG00000115145,STAM2
NM_005848,10260,ENSG00000174485,DENND4A
NM_005850,10262,ENSG00000143368,SF3B4
NM_005857,10269,ENSG00000084073,ZMPSTE24
NM_005858,10270,ENSG00000105127,AKAP8
NM_005859,5813,ENSG00000185129,PURA
NM_005861,10273,ENSG00000103266,STUB1
NM_005866,10280,ENSG00000147955,SIGMAR1
NM_005870,10284,ENSG00000150459,SAP18
NM_005871,10285,ENSG00000119953,SMNDC1
NM_005872,10286,ENSG00000116752,BCAS2
NM_005875,10289,ENSG00000114784,EIF1B
NM_005877,10291,ENSG00000099995,SF3A1
NM_005880,10294,ENSG00000069345,DNAJA2
NM_005881,10295,ENSG00000103507,BCKDK
NM_005882,10296,ENSG00000090316,MAEA
NM_005885,10299,ENSG00000145495,MARCHF6
NM_005895,2802,ENSG00000090615,GOLGA3
NM_005898,4076,ENSG00000135387,CAPRIN1
NM_005899,4077,ENSG00000188554,NBR1
NM_005901,4087,ENSG00000175387,SMAD2
NM_005903,4090,ENSG00000113658,SMAD5
NM_005916,4176,ENSG00000166508,MCM7
NM_005926,4236,ENSG00000140259,MFAP1
NM_005927,4238,ENSG00000037749,MFAP3
NM_005930,4253,ENSG00000150527,MIA2
NM_005934,4298,ENSG00000130382,MLLT1
NM_005962,4601,ENSG00000119950,MXI1
NM_005968,4670,ENSG00000099783,HNRNPM
NM_005969,4676,ENSG00000273562,NAP1L4
NM_005969,4676,ENSG00000205531,NAP1L4
NM_005973,5546,ENSG00000143294,PRCC
NM_005977,6049,ENSG00000127870,RNF6
NM_005981,6302,ENSG00000135452,TSPAN31
NM_005993,6904,ENSG00000278759,TBCD
NM_005993,6904,ENSG00000141556,TBCD
NM_005997,6944,ENSG00000163159,VPS72
NM_005998,7203,ENSG00000163468,CCT3
NM_005999,7257,ENSG00000116918,TSNAX
NM_006002,7347,ENSG00000118939,UCHL3
NM_006007,7763,ENSG00000107372,ZFAND5
NM_006012,8192,ENSG00000125656,CLPP
NM_006014,8270,ENSG00000196976,LAGE3
NM_006016,8763,ENSG00000135535,CD164
NM_006020,8846,ENSG00000100601,ALKBH1
NM_006023,8872,ENSG00000151465,CDC123
NM_006024,8887,ENSG00000106052,TAX1BP1
NM_006026,8971,ENSG00000184897,H1-10
NM_006038,9825,ENSG00000158480,SPATA2
NM_006044,10013,ENSG00000094631,HDAC6
NM_006047,10137,ENSG00000244462,RBM12
NM_006048,10277,ENSG00000130939,UBE4B
NM_006049,10302,ENSG00000174446,SNAPC5
NM_006052,10311,ENSG00000157538,VPS26C
NM_006058,10318,ENSG00000145901,TNIP1
NM_006066,10327,ENSG00000117448,AKR1A1
NM_006067,10328,ENSG00000131148,EMC8
NM_006070,10342,ENSG00000114354,TFG
NM_006077,10367,ENSG00000107745,MICU1
NM_006082,10376,ENSG00000123416,TUBA1B
NM_006085,10380,ENSG00000162813,BPNT1
NM_006107,51747,ENSG00000108848,LUC7L3
NM_006109,10419,ENSG00000100462,PRMT5
NM_006112,10450,ENSG00000084072,PPIE
NM_006114,10452,ENSG00000130204,TOMM40
NM_006116,10454,ENSG00000100324,TAB1
NM_006117,10455,ENSG00000198721,ECI2
NM_006118,10456,ENSG00000143575,HAX1
NM_006122,4122,ENSG00000196547,MAN2A2
NM_006134,757,ENSG00000263160,TMEM50B
NM_006134,757,ENSG00000142188,TMEM50B
NM_006136,830,ENSG00000198898,CAPZA2
NM_006153,4690,ENSG00000158092,NCK1
NM_006156,4738,ENSG00000285246,NEDD8
NM_006156,4738,ENSG00000129559,NEDD8
NM_006164,4780,ENSG00000116044,NFE2L2
NM_006166,4801,ENSG00000120837,NFYB
NM_006170,4839,ENSG00000111641,NOP2
NM_006184,4924,ENSG00000104805,NUCB1
NM_006191,5036,ENSG00000170515,PA2G4
NM_006196,5093,ENSG00000169564,PCBP1
NM_006197,5108,ENSG00000078674,PCM1
NM_006201,5127,ENSG00000102225,CDK16
NM_006219,5291,ENSG00000051382,PIK3CB
NM_006221,5300,ENSG00000127445,PIN1
NM_006224,5306,ENSG00000174238,PITPNA
NM_006230,5425,ENSG00000106628,POLD2
NM_006232,5437,ENSG00000163882,POLR2H
NM_006233,5438,ENSG00000105258,POLR2I
NM_006234,5439,ENSG00000005075,POLR2J
NM_006238,5467,ENSG00000112033,PPARD
NM_006243,5525,ENSG00000066027,PPP2R5A
NM_006244,5526,ENSG00000068971,PPP2R5B
NM_006245,5528,ENSG00000112640,PPP2R5D
NM_006246,5529,ENSG00000154001,PPP2R5E
NM_006247,5536,ENSG00000011485,PPP5C
NM_006251,5562,ENSG00000132356,PRKAA1
NM_006253,5564,ENSG00000111725,PRKAB1
NM_006260,5611,ENSG00000102580,DNAJC3
NM_006263,5720,ENSG00000284916,PSME1
NM_006263,5720,ENSG00000092010,PSME1
NM_006267,5903,ENSG00000153201,RANBP2
NM_006284,6881,ENSG00000166337,TAF10
NM_006292,7251,ENSG00000074319,TSG101
NM_006294,7381,ENSG00000156467,UQCRB
NM_006296,7444,ENSG00000028116,VRK2
NM_006302,7841,ENSG00000115275,MOGS
NM_006305,8125,ENSG00000140350,ANP32A
NM_006306,8243,ENSG00000072501,SMC1A
NM_006311,9611,ENSG00000141027,NCOR1
NM_006319,10423,ENSG00000103502,CDIPT
NM_006320,10424,ENSG00000164040,PGRMC2
NM_006321,10425,ENSG00000177479,ARIH2
NM_006323,10427,ENSG00000138802,SEC24B
NM_006325,5901,ENSG00000132341,RAN
NM_006328,10432,ENSG00000239306,RBM14
NM_006331,10436,ENSG00000126749,EMG1
NM_006335,10440,ENSG00000134375,TIMM17A
NM_006337,10445,ENSG00000187778,MCRS1
NM_006339,10362,ENSG00000064961,HMG20B
NM_006341,10459,ENSG00000116670,MAD2L2
NM_006345,10463,ENSG00000014824,SLC30A9
NM_006347,10465,ENSG00000171960,PPIH
NM_006349,10467,ENSG00000106400,ZNHIT1
NM_006351,10469,ENSG00000104980,TIMM44
NM_006352,10472,ENSG00000179456,ZBTB18
NM_006354,10474,ENSG00000171148,TADA3
NM_006356,10476,ENSG00000167863,ATP5PD
NM_006357,10477,ENSG00000170035,UBE2E3
NM_006360,10480,ENSG00000149100,EIF3M
NM_006362,10482,ENSG00000162231,NXF1
NM_006364,10484,ENSG00000100934,SEC23A
NM_006368,10488,ENSG00000107175,CREB3
NM_006369,10489,ENSG00000132128,LRRC41
NM_006370,10490,ENSG00000100568,VTI1B
NM_006372,10492,ENSG00000135316,SYNCRIP
NM_006384,10519,ENSG00000185043,CIB1
NM_006386,10521,ENSG00000100201,DDX17
NM_006387,10523,ENSG00000085872,CHERP
NM_006388,10524,ENSG00000172977,KAT5
NM_006389,10525,ENSG00000280682,HYOU1
NM_006389,10525,ENSG00000149428,HYOU1
NM_006390,10526,ENSG00000133704,IPO8
NM_006391,10527,ENSG00000205339,IPO7
NM_006392,10528,ENSG00000101361,NOP56
NM_006395,10533,ENSG00000197548,ATG7
NM_006396,10534,ENSG00000173465,ZNRD2
NM_006400,10540,ENSG00000175203,DCTN2
NM_006401,10541,ENSG00000136938,ANP32B
NM_006402,10542,ENSG00000134248,LAMTOR5
NM_006405,10548,ENSG00000285465,TM9SF1
NM_006405,10548,ENSG00000100926,TM9SF1
NM_006409,10552,ENSG00000241685,ARPC1A
NM_006410,10553,ENSG00000109854,HTATIP2
NM_006411,10554,ENSG00000236873,AGPAT1
NM_006411,10554,ENSG00000226467,AGPAT1
NM_006411,10554,ENSG00000206324,AGPAT1
NM_006411,10554,ENSG00000227642,AGPAT1
NM_006411,10554,ENSG00000235758,AGPAT1
NM_006411,10554,ENSG00000228892,AGPAT1
NM_006411,10554,ENSG00000204310,AGPAT1
NM_006413,10556,ENSG00000148688,RPP30
NM_006414,10557,ENSG00000152464,RPP38
NM_006420,10564,ENSG00000124198,ARFGEF2
NM_006427,10572,ENSG00000184990,SIVA1
NM_006428,10573,ENSG00000086504,MRPL28
NM_006429,10574,ENSG00000135624,CCT7
NM_006430,10575,ENSG00000115484,CCT4
NM_006432,10577,ENSG00000119655,NPC2
NM_006442,10589,ENSG00000175550,DRAP1
NM_006445,10594,ENSG00000274442,PRPF8
NM_006445,10594,ENSG00000174231,PRPF8
NM_006447,10600,ENSG00000156256,USP16
NM_006451,10605,ENSG00000172239,PAIP1
NM_006452,10606,ENSG00000128050,PAICS
NM_006454,10608,ENSG00000123933,MXD4
NM_006458,10612,ENSG00000110171,TRIM3
NM_006460,10614,ENSG00000186834,HEXIM1
NM_006462,10616,ENSG00000125826,RBCK1
NM_006463,10617,ENSG00000124356,STAMBP
NM_006464,10618,ENSG00000152291,TGOLN2
NM_006468,10623,ENSG00000186141,POLR3C
NM_006469,10625,ENSG00000116679,IVNS1ABP
NM_006476,10632,ENSG00000167283,ATP5MG
NM_006502,5429,ENSG00000170734,POLH
NM_006503,5704,ENSG00000281221,PSMC4
NM_006503,5704,ENSG00000013275,PSMC4
NM_006510,5987,ENSG00000234495,TRIM27
NM_006510,5987,ENSG00000215641,TRIM27
NM_006510,5987,ENSG00000229006,TRIM27
NM_006510,5987,ENSG00000237462,TRIM27
NM_006510,5987,ENSG00000237071,TRIM27
NM_006510,5987,ENSG00000204713,TRIM27
NM_006511,6248,ENSG00000215695,RSC1A1
NM_006513,6301,ENSG00000031698,SARS1
NM_006519,6993,ENSG00000146425,DYNLT1
NM_006521,7030,ENSG00000068323,TFE3
NM_006541,10539,ENSG00000108010,GLRX3
NM_006545,10641,ENSG00000114388,NPRL2
NM_006554,10651,ENSG00000128654,MTX2
NM_006555,10652,ENSG00000106636,YKT6
NM_006556,10654,ENSG00000163344,PMVK
NM_006559,10657,ENSG00000121774,KHDRBS1
NM_006560,10658,ENSG00000149187,CELF1
NM_006565,10664,ENSG00000102974,CTCF
NM_006567,10667,ENSG00000145982,FARS2
NM_006570,10670,ENSG00000155876,RRAGA
NM_006571,10671,ENSG00000104671,DCTN6
NM_006585,10694,ENSG00000156261,CCT8
NM_006590,10713,ENSG00000168883,USP39
NM_006594,10717,ENSG00000134262,AP4B1
NM_006595,8539,ENSG00000166181,API5
NM_006597,3312,ENSG00000109971,HSPA8
NM_006600,10726,ENSG00000090273,NUDC
NM_006601,10728,ENSG00000110958,PTGES3
NM_006620,10767,ENSG00000112339,HBS1L
NM_006624,10771,ENSG00000015171,ZMYND11
NM_006625,10772,ENSG00000188529,SRSF10
NM_006626,10773,ENSG00000186130,ZBTB6
NM_006627,10775,ENSG00000105171,POP4
NM_006634,10791,ENSG00000168899,VAMP5
NM_006642,10806,ENSG00000276111,SDCCAG8
NM_006642,10806,ENSG00000054282,SDCCAG8
NM_006643,10807,ENSG00000165689,ENTR1
NM_006649,10813,ENSG00000156697,UTP14A
NM_006659,10844,ENSG00000130640,TUBGCP2
NM_006660,10845,ENSG00000166855,CLPX
NM_006677,10869,ENSG00000172046,USP19
NM_006693,10898,ENSG00000160917,CPSF4
NM_006694,10899,ENSG00000143543,JTB
NM_006699,10905,ENSG00000198162,MAN1A2
NM_006701,10907,ENSG00000141759,TXNL4A
NM_006702,10908,ENSG00000032444,PNPLA6
NM_006703,11165,ENSG00000272325,NUDT3
NM_006704,10910,ENSG00000165416,SUGT1
NM_006706,10915,ENSG00000113649,TCERG1
NM_006708,2739,ENSG00000124767,GLO1
NM_006710,10920,ENSG00000198612,COPS8
NM_006712,10922,ENSG00000164896,FASTK
NM_006713,10923,ENSG00000113387,SUB1
NM_006715,4123,ENSG00000140400,MAN2C1
NM_006742,5681,ENSG00000159792,PSKH1
NM_006753,6838,ENSG00000281309,SURF6
NM_006753,6838,ENSG00000148296,SURF6
NM_006754,6856,ENSG00000008282,SYPL1
NM_006755,6888,ENSG00000177156,TALDO1
NM_006758,7307,ENSG00000160201,U2AF1
NM_006759,7360,ENSG00000169764,UGP2
NM_006761,7531,ENSG00000274474,YWHAE
NM_006761,7531,ENSG00000108953,YWHAE
NM_006767,8216,ENSG00000099949,LZTR1
NM_006769,8543,ENSG00000143013,LMO4
NM_006773,8886,ENSG00000088205,DDX18
NM_006777,10009,ENSG00000177485,ZBTB33
NM_006782,7542,ENSG00000162300,ZFPL1
NM_006784,10885,ENSG00000065183,WDR3
NM_006788,10928,ENSG00000017797,RALBP1
NM_006793,10935,ENSG00000165672,PRDX3
NM_006800,10943,ENSG00000005302,MSL3
NM_006802,10946,ENSG00000183431,SF3A3
NM_006804,10948,ENSG00000131748,STARD3
NM_006805,10949,ENSG00000177733,HNRNPA0
NM_006808,10952,ENSG00000106803,SEC61B
NM_006811,10955,ENSG00000132824,SERINC3
NM_006812,10956,ENSG00000135506,OS9
NM_006814,9491,ENSG00000125818,PSMF1
NM_006815,10959,ENSG00000086598,TMED2
NM_006819,10963,ENSG00000168439,STIP1
NM_006824,10969,ENSG00000117395,EBNA1BP2
NM_006825,10970,ENSG00000136026,CKAP4
NM_006827,10972,ENSG00000170348,TMED10
NM_006828,10973,ENSG00000112249,ASCC3
NM_006830,10975,ENSG00000127540,UQCR11
NM_006831,10978,ENSG00000172409,CLP1
NM_006833,10980,ENSG00000168090,COPS6
NM_006837,10987,ENSG00000121022,COPS5
NM_006838,10988,ENSG00000111142,METAP2
NM_006839,10989,ENSG00000132305,IMMT
NM_006842,10992,ENSG00000087365,SF3B2
NM_006844,10994,ENSG00000105135,ILVBL
NM_006857,11017,ENSG00000124380,SNRNP27
NM_006858,11018,ENSG00000099203,TMED1
NM_006859,11019,ENSG00000121897,LIAS
NM_006860,11020,ENSG00000100360,IFT27
NM_006874,1998,ENSG00000109381,ELF2
NM_006888,801,ENSG00000198668,CALM1
NM_006893,1939,ENSG00000143486,EIF2D
NM_006899,3420,ENSG00000101365,IDH3B
NM_006913,6048,ENSG00000228405,RNF5
NM_006913,6048,ENSG00000204308,RNF5
NM_006923,6388,ENSG00000132581,SDF2
NM_006924,6426,ENSG00000136450,SRSF1
NM_006927,6483,ENSG00000157350,ST3GAL2
