Ensembl,gene_symbol,Aire_pos_TEC,Aire_ko_TEC,fold_change,FDR_BH
ENSMUSG00000087346,Gm5699,23.5218775541,3.6984997153,0.157236585676,6.17074539163e-4
ENSMUSG00000047420,Fam180a,42.246114877,6.64531986673,0.157300141944,2.41287301255e-6
ENSMUSG00000021448,Shc3,46.0358415456,7.24241320814,0.157321186384,7.07814404624e-8
ENSMUSG00000020014,Gm872,111.294501027,17.5475862346,0.157668043548,5.95978978062e-12
ENSMUSG00000070498,Tmem132b,19.1744324194,3.02411326266,0.157715920686,7.97241232108e-4
ENSMUSG00000007888,Crlf1,34.0605575573,5.37384007269,0.15777310937,1.32976854956e-5
ENSMUSG00000028280,Gabrr1,107.520902864,16.969816171,0.157828066162,2.83100853823e-11
ENSMUSG00000038292,Ccdc155,141.554579579,22.3436562436,0.157844813712,2.62435755131e-13
ENSMUSG00000056569,Mpz,226.287333858,35.7695589218,0.158071414391,5.358075441e-11
ENSMUSG00000029231,Pdgfra,57.1429923518,9.03369323237,0.158089257502,2.72757529793e-4
ENSMUSG00000030623,1700019G06Rik,7.67084820144,1.21350996063,0.158197624142,0.0396439041508
ENSMUSG00000079502,1700101E01Rik,23.0071684359,3.64052988188,0.158234590755,0.0175556436047
ENSMUSG00000075224,Lrrc55,72.4363032384,11.4800364314,0.158484570832,5.79644380149e-9
ENSMUSG00000029151,Slc30a3,83.9667682987,13.3292862891,0.158744781527,5.8789337622e-7
ENSMUSG00000017309,Cd300lg,41.7314057587,6.62599658893,0.158777219901,1.15369844991e-6
ENSMUSG00000050071,Bex1,64.7762073739,10.2858497486,0.158790552359,7.01534471995e-9
ENSMUSG00000045179,Sox3,38.4456358713,6.10619635874,0.158826775012,2.64872243956e-4
ENSMUSG00000024211,Grm8,37.9094220792,6.02890324752,0.159034427772,3.65817233744e-7
ENSMUSG00000051111,Sv2c,183.677042581,29.2208554441,0.159088229174,1.99292539588e-15
ENSMUSG00000051648,Kctd19,38.3811218496,6.10619635874,0.159093743603,4.83340100852e-6
ENSMUSG00000032517,Mobp,37.952431427,6.04822652532,0.159363347694,6.63703771012e-6
ENSMUSG00000030693,Klk10,252.795318921,40.3723961528,0.159703891374,2.93975042026e-17
ENSMUSG00000063415,Cyp26b1,310.539039086,49.5993221632,0.159720086431,1.95897773887e-26
ENSMUSG00000039257,Vstm2b,125.784192753,20.0905458226,0.159722341758,5.32109892997e-7
ENSMUSG00000060735,Rxfp3,125.172712602,19.9939294336,0.159730735381,1.34093638625e-10
ENSMUSG00000030030,1700003E16Rik,95.0094050832,15.1785361467,0.159758248496,1.91712867243e-4
ENSMUSG00000046844,Vat1l,22.530092497,3.60188332626,0.15986988632,6.26549775804e-4
ENSMUSG00000062296,Trank1,514.805613398,82.3447678223,0.159953127315,7.5786293306e-26
ENSMUSG00000028730,Wdr65,79.2175135838,12.6742231142,0.159992690263,3.19849359457e-4
ENSMUSG00000079598,Clec2l,45.9713275239,7.35835287498,0.160063963155,5.31064159487e-5
ENSMUSG00000072596,Ear2,204.910311473,32.8227387703,0.160181000821,8.61454800243e-7
ENSMUSG00000042812,Foxf1a,79.2067612469,12.6935463921,0.160258369263,2.34590790989e-5
ENSMUSG00000075002,Gm813,11.5358412288,1.84924985765,0.160304725158,0.0199421080015
ENSMUSG00000020641,Rsad2,950.154591741,152.556364309,0.160559519088,3.95389683291e-8
ENSMUSG00000024215,Spdef,147.675924257,23.7117524267,0.160566135245,9.18943298891e-7
ENSMUSG00000000247,Lhx2,79.2067612469,12.7708395033,0.161234209078,2.35770683388e-8
ENSMUSG00000064329,Scn1a,18.7511181653,3.02411326266,0.161276422878,0.00856893361685
ENSMUSG00000029663,Gngt1,18.7242373229,3.02411326266,0.16150795413,8.17773176848e-4
ENSMUSG00000027744,Stoml3,90.6350791061,14.6587359165,0.161733581094,1.32552209401e-10
ENSMUSG00000005947,Itgae,171.798529625,27.7947894276,0.161787120578,1.13300032062e-12
ENSMUSG00000021363,Mak,108.432045394,17.5475862346,0.161830261256,8.08663914776e-12
ENSMUSG00000021750,Fam107a,138.659866934,22.4402726327,0.161836825094,4.77147835564e-14
ENSMUSG00000019893,Ros1,116.038379573,18.7997427508,0.162013144443,1.10444619328e-11
ENSMUSG00000021702,Thbs4,325.290760012,52.7393750927,0.162129951342,6.6753158781e-15
ENSMUSG00000068086,Cyp2d9,59.9570624688,9.72740296281,0.16223948543,3.39912633842e-6
ENSMUSG00000024519,Cplx4,11.037260616,1.79128002423,0.162293895791,0.0137896831413
ENSMUSG00000034402,Kcnh5,18.7349896598,3.04343654047,0.162446662407,9.07880145064e-4
ENSMUSG00000053161,Wdr69,115.105732369,18.7031263618,0.162486489393,8.02621683505e-7
ENSMUSG00000027859,Ngf,66.6845111295,10.8442965344,0.162620919772,3.15461094344e-8
ENSMUSG00000034641,Cd300ld,55.6633790189,9.05301651018,0.162638644469,7.43596675271e-8
ENSMUSG00000067616,Klk11,82.0638407117,13.3486095669,0.162661282376,1.12896285597e-5
ENSMUSG00000061762,Tac1,548.170075164,89.1833204671,0.162692792817,4.33609430599e-25
ENSMUSG00000005705,Agrp,77.6357530498,12.6355765586,0.162754608054,0.00162584316545
ENSMUSG00000071112,B230216G23Rik,193.042550854,31.4932891429,0.163141695981,3.3540249088e-10
ENSMUSG00000056492,Gpr116,175.116556523,28.6044388248,0.163345142189,9.1117093187e-14
ENSMUSG00000038067,Csf3,29.7507456019,4.87336312031,0.163806419695,6.45708502666e-5
ENSMUSG00000021940,Ptpn20,22.5677256763,3.6984997153,0.16388446795,2.06353024376e-4
ENSMUSG00000040601,Nlrp4a,25.9395142594,4.25694650109,0.164110494072,1.16750734921e-4
ENSMUSG00000079536,Gm6880,11.0157559421,1.81060330204,0.164364870786,0.0156923976631
ENSMUSG00000027861,Casq2,81.5383792565,13.4065794003,0.16442047932,8.8439410348e-10
ENSMUSG00000068105,Tnfrsf13c,346.319734502,56.9576750382,0.164465577222,3.87977315925e-21
ENSMUSG00000013338,Fer1l4,143.023440575,23.5378429265,0.164573323309,3.11422005231e-5
ENSMUSG00000053129,Gsx1,18.2202805416,3.00478998485,0.164914583944,0.00179898617252
ENSMUSG00000027870,Hao2,81.1204411709,13.3872561225,0.165029380132,2.45619620818e-9
ENSMUSG00000058124,H2-M10.3,25.8965049115,4.2762697789,0.165129224716,1.48617979417e-4
ENSMUSG00000024738,Pga5,339.823461086,56.2059954743,0.165397631154,1.03737988581e-8
ENSMUSG00000046323,Dppa3,1958.90069916,324.33565521,0.165570238118,2.14814550447e-22
ENSMUSG00000025468,Caly,190.603409475,31.5705822541,0.165634929307,1.85299396644e-11
ENSMUSG00000040536,Necab1,219.715794084,36.4439453744,0.165868573656,2.09048488416e-17
ENSMUSG00000041911,Dlx1,11.0318844475,1.82992657984,0.165876155479,0.0127397199988
ENSMUSG00000028298,Cga,392.511484934,65.1450005883,0.165969667357,2.92052058426e-15
ENSMUSG00000026387,Sctr,14.8431157901,2.46566647686,0.166115154778,0.00368683262984
ENSMUSG00000050211,Pla2g4e,214.478711093,35.6922658105,0.166414026029,1.69235490643e-16
ENSMUSG00000035165,Kcne3,25.4516859835,4.25694650109,0.167255972899,1.16185213499e-4
ENSMUSG00000055357,4933400A11Rik,11.0533891214,1.84924985765,0.16730161558,0.043474502621
ENSMUSG00000079451,Tmprss11g,25.4033004672,4.25694650109,0.167574544362,9.91941224363e-5
ENSMUSG00000025013,Tll2,18.2310328786,3.06275981827,0.167997054181,8.3014439579e-4
ENSMUSG00000068373,D430041D05Rik,357.116470593,60.0784046899,0.168231962503,3.9855369674e-22
ENSMUSG00000061535,C1qtnf7,14.409049199,2.42701992125,0.168437201354,0.00506752126373
ENSMUSG00000033152,Podxl2,93.5297917503,15.7756294881,0.168669567129,2.44003681281e-8
ENSMUSG00000009646,Pla2g12b,100.761197192,17.0084627266,0.168799728472,2.63638680333e-10
ENSMUSG00000066031,Gm13023,46.9846172549,7.93612293858,0.168908962172,1.2420024238e-6
ENSMUSG00000026443,Lrrn2,32.6132012352,5.50910301733,0.16892248564,5.48964823531e-4
ENSMUSG00000059891,Tsks,67.6117821648,11.4607131536,0.16950763294,1.40939347902e-5
ENSMUSG00000010066,Cacna2d2,1692.64370369,287.058880619,0.169592029317,4.67911530147e-57
ENSMUSG00000031871,Cdh5,121.329224249,20.591022775,0.169711979142,0.00898852240419
ENSMUSG00000004415,Emid2,85.435629294699993,14.5234729719,0.169993164348,4.05097734929e-10
ENSMUSG00000034159,2310007B03Rik,441.372148934,75.0443847807,0.17002519294,1.40319662984e-22
ENSMUSG00000049630,C1ql3,49.8739537306,8.49456972438,0.170320760417,1.97347720537e-7
ENSMUSG00000027855,Sycp1,21.1042408488,3.60188332626,0.17067106806,4.86479385693e-4
ENSMUSG00000054477,Kcnn2,10.5655608456,1.81060330204,0.171368404242,0.0155131474261
ENSMUSG00000049191,Rgag4,126.593188082,21.7079163466,0.171477760182,9.02426912797e-12
ENSMUSG00000041717,Golt1a,42.2299863715,7.24241320814,0.17149930252,3.44259748924e-6
ENSMUSG00000047352,Olfr976,21.1096170173,3.62120660407,0.171542979728,8.18315899678e-4
ENSMUSG00000030769,Slc5a11,166.887989856,28.6624086583,0.171746383206,1.04270048877e-13
ENSMUSG00000007682,Dio2,165.949966483,28.5078224358,0.171785647445,3.36637074716e-15
ENSMUSG00000042988,Notum,140.482151994,24.1542595457,0.171938279723,8.57832594349e-10
ENSMUSG00000052133,Sema5b,63.8381840016,10.9795594791,0.171990473269,1.3615616959e-5
ENSMUSG00000028441,1110017D15Rik,141.543827242,24.3474923237,0.172013805181,7.54798343974e-13
ENSMUSG00000029409,U90926,102.213929683,17.5862327902,0.172053191231,3.94867489793e-5
ENSMUSG00000078932,CN725425,35.025461772,6.02890324752,0.172129158118,1.95887994916e-5
ENSMUSG00000033726,Emx1,150.721169618,25.9455395699,0.172142636868,5.81367614185e-9
ENSMUSG00000032537,Ephb1,63.7629176429,10.9795594791,0.172193492471,7.79289148526e-9
ENSMUSG00000041986,Elmod1,87.7726234728,15.1205663133,0.172269731894,2.64154564976e-10
ENSMUSG00000001655,Hoxc13,21.1257455227,3.64052988188,0.172326693889,5.24872707058e-4
ENSMUSG00000066513,Klk1b4,263.993864591,45.5162851624,0.172414178007,1.41710060973e-12
ENSMUSG00000053063,Clec12a,217.888132855,37.5994855016,0.172563255322,4.14411045242e-17
ENSMUSG00000078307,AI593442,45.607151123,7.87815310516,0.172739425971,9.03196753582e-7
ENSMUSG00000047678,Gpr82,24.4652770949,4.23762322329,0.173209696618,2.41602302627e-4
ENSMUSG00000027270,6330527O06Rik,21.1203693542,3.65985315968,0.1732854714,7.83769266072e-4
ENSMUSG00000038071,Npy6r,10.5548085086,1.82992657984,0.173373735615,0.018136106034
ENSMUSG00000025418,Bsnd,59.8656676047,10.3824661376,0.173429388714,9.96245804309e-4
ENSMUSG00000035357,Pdzrn3,372.806214891,64.6812419209,0.173498293047,3.8005326357e-15
ENSMUSG00000043501,Lgals2,1198.82008232,208.049326775,0.173545079735,1.59780242594e-25
ENSMUSG00000031957,Ctrb1,1832.71469682,318.150237469,0.173595070755,3.2102040278e-10
ENSMUSG00000029015,Slc26a5,31.6751778629,5.50910301733,0.173924927626,3.43790783875e-5
ENSMUSG00000021768,Dusp13,38.3811218496,6.68396642235,0.174147239587,1.26350127513e-5
ENSMUSG00000002341,Ncan,289.761341459,50.4669413939,0.174167268621,1.74267996468e-8
ENSMUSG00000024526,Cidea,96.8746994909,16.8731997819,0.174175505788,3.63196897899e-11
ENSMUSG00000042109,Csdc2,215.014924885,37.5028691126,0.174419841472,8.39317472079e-18
ENSMUSG00000002997,Prkar2b,100.712811676,17.5669095124,0.174425767884,1.39644379886e-11
ENSMUSG00000061082,Plac1,62.3800753426,10.88294309,0.174461845874,8.07813237417e-8
ENSMUSG00000019762,Iyd,394.333769994,68.938188422,0.174821924136,3.61394373484e-20
ENSMUSG00000025333,Gpr143,23.988201156,4.19897666767,0.175043415735,3.97563051823e-4
ENSMUSG00000063232,Serpina11,190.008057829,33.3038924449,0.175276211048,2.70605564802e-8
ENSMUSG00000022321,Cdh10,13.9104685862,2.44634319906,0.175863464548,0.00515587136214
ENSMUSG00000026700,Tnfsf4,176.03845139,31.0121354683,0.176166827323,2.16986258461e-13
ENSMUSG00000002944,Cd36,151.605431306,26.7165424116,0.176224177336,1.08699716209e-5
ENSMUSG00000027702,Lrrc34,102.599610757,18.1060330204,0.176472726228,2.42649386246e-10
ENSMUSG00000061988,Rpl10a-ps2,191.857223732,33.8623392307,0.176497598433,4.57453578744e-14
ENSMUSG00000028876,Epha10,61.4205472963,10.8636198122,0.176872728922,8.86064839679e-6
ENSMUSG00000051359,Ncald,123.72535628,21.9011491247,0.177014233647,8.60419466517e-13
ENSMUSG00000043635,Adamts3,202.444289251,35.8661753108,0.177165656011,9.91123150259e-12
ENSMUSG00000019997,Ctgf,160.78814985099999,28.5464689914,0.177540876102,8.90994381709e-10
ENSMUSG00000072720,Myo18b,655.144011899,116.419663109,0.177700873387,1.89910951942e-15
ENSMUSG00000024653,Scgb1a1,1021.43782487,181.891231149,0.17807371797,1.18138702489e-8
ENSMUSG00000049571,9330101J02Rik,166.550694297,29.663362563,0.178104106309,4.11391249395e-14
ENSMUSG00000066516,Klk1b21,75.2396210184,13.4259026781,0.178441923236,8.59676000661e-6
ENSMUSG00000031825,Crispld2,533.171050488,95.173577159,0.178504772665,4.51278789077e-21
ENSMUSG00000047992,Fam69c,23.9559441451,4.2762697789,0.178505583123,3.86200964935e-4
ENSMUSG00000026829,Gbgt1,17.2500001584,3.08208309608,0.17867148219,0.00268850153298
ENSMUSG00000028755,Cda,30.7156498166,5.48977973953,0.178729076946,4.77366451072e-4
ENSMUSG00000030577,Cd22,187.504402429,33.5744183342,0.179059360203,3.9241405706e-11
ENSMUSG00000047361,Gm973,111.819962482,20.0325759892,0.1791502657,9.12222846783e-9
ENSMUSG00000029304,Spp1,3604.18088374,647.013365069,0.179517450966,4.58414827002e-23
ENSMUSG00000039329,Tex19.1,27.3277327282,4.91200967592,0.179744500753,0.00129479303487
ENSMUSG00000027481,Bpifb2,387.649330681,69.9217473195,0.180373708363,9.25942639696e-15
ENSMUSG00000020581,Agr2,197.571382661,35.6536192549,0.180459430787,3.62451552867e-7
ENSMUSG00000089696,Gm4778,26.8667852947,4.8540398425,0.180670660418,2.65214214539e-4
ENSMUSG00000034164,Emid1,116.617602713,21.0721764496,0.180694646085,1.00832758906e-4
ENSMUSG00000015829,Tnr,107.006193745,19.3388662588,0.180726606394,2.1265334857e-10
ENSMUSG00000022790,Igsf11,107.418755663,19.4354826478,0.180931928767,1.27466229228e-10
ENSMUSG00000056367,Actr3b,211.915917839,38.3511650655,0.180973498624,4.40431816879e-12
ENSMUSG00000044522,A730020M07Rik,20.1769698134,3.65985315968,0.181387651046,0.0209481259811
ENSMUSG00000037798,Mat1a,782.573076152,141.980665393,0.181427996592,6.43933051813e-33
ENSMUSG00000055541,Lair1,97.3571515983,17.6635259014,0.181430183725,8.86668125277e-10
ENSMUSG00000028753,Vwa5b1,707.805154904,128.477469604,0.181515306457,4.91711974792e-28
ENSMUSG00000068113,Gm4907,10.0777325698,1.82992657984,0.181581180804,0.0234327158577
ENSMUSG00000052920,Prkg1,177.469679207,32.2256454289,0.181583950413,1.15461524228e-13
ENSMUSG00000028865,Cd164l2,106.512989301,19.3581895366,0.18174487134,2.46338112423e-5
ENSMUSG00000053399,Adamts18,39.8177258347,7.24241320814,0.181889172631,1.48590447527e-5
ENSMUSG00000021456,Fbp2,192.54934641,35.0565259135,0.182065151439,2.270808995e-10
ENSMUSG00000056155,Nanos3,13.4333926474,2.44634319906,0.182109111471,0.00825457381333
ENSMUSG00000036242,3632451O06Rik,56.6121547282,10.3244963042,0.182372431394,1.89770440063e-4
ENSMUSG00000026468,Lhx4,30.2009406984,5.50910301733,0.182414947678,7.2902698772e-5
ENSMUSG00000046991,Wdr27,52.7901710486,9.63078657378,0.182435221983,6.02482408203e-7
ENSMUSG00000033578,Tmem35,113.218933288,20.6683158863,0.182551763085,1.12460383415e-11
ENSMUSG00000030789,Itgax,92.6132730518,16.9118463375,0.182607155327,1.21667174861e-9
ENSMUSG00000046240,Hepacam,168.828550622,30.8961958014,0.183003382352,5.95181919378e-13
ENSMUSG00000034450,Gulo,215.963700594,39.5453517483,0.183111104503,3.1176410283e-15
ENSMUSG00000010064,Slc38a3,609.289557026,111.6235931,0.183202866047,1.71956467156e-25
ENSMUSG00000041681,Iapp,1845.01792709,338.258178299,0.183335984617,6.63992518517e-10
ENSMUSG00000037053,Azgp1,102.213929683,18.7417729174,0.183358305229,9.52183193062e-10
ENSMUSG00000041633,Kctd12b,66.1966828536,12.1544228841,0.183610754499,2.16230049618e-8
ENSMUSG00000042684,Npl,1271.05349422,233.629652337,0.183807883303,7.33824131274e-50
ENSMUSG00000028451,1700022I11Rik,29.7561217704,5.47045646172,0.183843059386,1.21837490698e-4
ENSMUSG00000070345,Hsf5,36.4351849147,6.70328970015,0.183978473441,2.07382379942e-5
ENSMUSG00000090291,Lrrc10b,52.7955472171,9.72740296281,0.184246654795,4.63195859157e-4
ENSMUSG00000045573,Penk,1224.65347627,226.058743406,0.184589965886,4.32756835828e-45
ENSMUSG00000031519,Asb5,35.9849898182,6.64531986673,0.184669216256,1.81922548514e-5
ENSMUSG00000054046,Klk13,566.255951494,104.591807677,0.184707652787,1.75150718609e-24
ENSMUSG00000031486,Gpr124,190.908448022,35.307728525,0.18494586746,1.78134985459e-15
ENSMUSG00000028356,Ambp,557.496547202,103.109700098,0.184951280174,3.9536869746e-15
ENSMUSG00000092035,Peg10,192.832880283,35.6922658105,0.185094293868,3.39553260357e-12
ENSMUSG00000030492,Slc7a9,105.162404012,19.4934524812,0.185365223099,1.06566252265e-4
ENSMUSG00000051159,Cited1,293.224524906,54.3760688945,0.185441749499,1.80162550097e-7
ENSMUSG00000004894,Hapln2,156.917780655,29.124239055,0.185601905236,1.82093489818e-7
ENSMUSG00000026656,Fcgr2b,55.7010121982,10.343819582,0.185702542446,3.74997322209e-7
ENSMUSG00000073747,Gm7534,388.207049147,72.0975646293,0.185719359779,5.94536699157e-22
ENSMUSG00000029641,Rasl11a,123.838255818,23.0180426963,0.185871825666,5.09271454633e-11
ENSMUSG00000024039,Cbs,181.865509858,33.8236926751,0.185981897841,7.02757020155e-15
ENSMUSG00000061959,Ces1e,256.638807274,47.7307490278,0.185984144544,7.54085164102e-11
ENSMUSG00000055865,Fam19a3,88.2550755802,16.430692663,0.186172778789,5.63794507142e-9
ENSMUSG00000038540,Tmc3,188.571453844,35.1144957469,0.186213210065,5.26469526173e-11
ENSMUSG00000006546,Cryba2,223.559282437,41.6825225024,0.186449527159,1.99747805628e-11
ENSMUSG00000021010,Npas3,25.912633417,4.8347165647,0.18657758503,1.33953135151e-4
ENSMUSG00000031881,Cdh16,251.075181062,46.8457347898,0.186580507845,1.92630131413e-12
ENSMUSG00000015653,Steap2,90.7318501387,16.9311696153,0.186606683204,6.0453395675e-11
ENSMUSG00000054052,Rdh19,25.90188108,4.8347165647,0.186655036743,2.77399554662e-4
ENSMUSG00000021303,Gng4,204.840421283,38.2545486764,0.186752929119,4.5479291869e-15
ENSMUSG00000025475,Gpr123,74.333854657,13.8877330749,0.186829179503,5.79601377463e-8
ENSMUSG00000017400,Stac2,168.356850852,31.4546425872,0.186833160802,1.53971232713e-12
ENSMUSG00000058976,Usp17l5,42.224610203,7.89747638297,0.187034915065,9.66370272167e-6
ENSMUSG00000079103,Tgm7,339.287247294,63.5643483493,0.187346706533,1.40661340894e-19
ENSMUSG00000078451,Ppil6,125.698174057,23.5571662043,0.18741056806,4.86414687519e-12
ENSMUSG00000063646,Jakmip1,139.050924178,26.0614792367,0.18742399154,2.24585476047e-7
ENSMUSG00000026734,4921504E06Rik,25.891128743,4.8540398425,0.18747888092,3.79847672379e-4
ENSMUSG00000026023,Cdk15,106.48073229,19.9939294336,0.187770397551,4.50852087068e-10
ENSMUSG00000059463,Spag11b,32.1038682855,6.02890324752,0.187793670031,6.64198226811e-5
ENSMUSG00000046080,Clec9a,28.7804652187,5.4124866283,0.188061123653,5.15772999268e-4
ENSMUSG00000026432,Avpr1b,25.90188108,4.87336312031,0.188147073383,2.95918992875e-4
ENSMUSG00000046259,Sprr2h,80.5949797157,15.1978594245,0.188570795329,2.79962409643e-8
ENSMUSG00000031962,Cdh15,157.4109851,29.7213323964,0.188813584882,2.68197123673e-12
ENSMUSG00000071317,Bves,57.6146921222,10.88294309,0.188891803274,2.83884310549e-7
ENSMUSG00000028940,Hes2,86.9206187961,16.430692663,0.189031013476,1.35783256249e-4
ENSMUSG00000031273,Col4a6,99.8231738198,18.877035862,0.189104745318,2.04552916384e-10
ENSMUSG00000062593,Lilrb4,154.055325022,29.1435623328,0.189175949151,6.2610925659e-10
ENSMUSG00000068428,Gm606,261.897394939,49.5606756076,0.189236993439,1.17611952768e-16
ENSMUSG00000071691,Gm960,19.2281941042,3.64052988188,0.18933290678,0.00540377020186
ENSMUSG00000070687,Htr1d,28.7912175557,5.45113318391,0.189333194172,1.150433922e-4
ENSMUSG00000061298,Agbl4,41.7744151066,7.91679966078,0.189513118031,9.82513519607e-6
ENSMUSG00000018930,Ccl4,31.6913063683,6.00957996971,0.189628660298,1.07329485763e-4
ENSMUSG00000030427,Lilra6,57.5770589429,10.9215896456,0.189686480104,6.50809554904e-7
ENSMUSG00000018008,Cyth4,200.417709789,38.0419926206,0.189813528258,2.01818386959e-13
ENSMUSG00000078817,Nlrp12,15.8187723418,3.00478998485,0.189950896311,0.00449538891867
ENSMUSG00000035226,Rims4,35.4917853739,6.74193625577,0.189957653151,2.11903543487e-5
ENSMUSG00000039714,Cplx3,118.091839878,22.4402726327,0.190023905597,1.02055493194e-6
ENSMUSG00000031603,Fgf20,44.6368707398,8.51389300219,0.190736780179,6.66063819527e-6
ENSMUSG00000043740,B430306N03Rik,25.4355574781,4.8540398425,0.190836778265,5.42897655106e-4
ENSMUSG00000022683,Pla2g10,63.7682938114,12.1737461619,0.190905941405,1.07026440899e-7
ENSMUSG00000028593,9430007A20Rik,9.58452812544,1.82992657984,0.190925057122,0.0321736913519
ENSMUSG00000024529,Lox,193.770903656,37.021715438,0.191059208269,1.00303810482e-5
ENSMUSG00000026177,Slc11a1,371.954210214,71.0966107245,0.191143449307,1.91517880465e-14
ENSMUSG00000053024,Cntn2,858.955014945,164.264423533,0.191237516139,3.2543861328e-25
ENSMUSG00000048120,Entpd1,88.2174424008,16.8731997819,0.191268294826,7.30830978716e-9
ENSMUSG00000027364,Usp50,53.7120659155,10.2858497486,0.191499797546,1.24609092821e-6
ENSMUSG00000091972,Tmem207,12.4684884326,2.38837336564,0.191552759466,0.0122031838722
ENSMUSG00000024347,Psd2,993.760641189,190.385800874,0.191581144375,2.09667019802e-9
ENSMUSG00000042286,Stab1,420.669717665,80.6694274649,0.19176428461,2.86316916847e-11
ENSMUSG00000027577,Chrna4,577.973179395,110.929883369,0.191929119419,7.01092939389e-26
ENSMUSG00000045288,Ush1g,104.159866618,19.9939294336,0.191954253427,2.86880564929e-9
ENSMUSG00000049410,Gm13060,37.9201744162,7.28105976376,0.192010186553,1.18649604752e-4
ENSMUSG00000046321,Hs3st2,31.6913063683,6.08687308094,0.192067597662,1.95215047566e-4
ENSMUSG00000029707,Fscn3,9.61140896784,1.84924985765,0.192401536948,0.0336360328546
ENSMUSG00000024028,Tff2,492.232511553,94.7503933179,0.192491131923,4.64758142839e-9
ENSMUSG00000027912,Lce1m,116.151279111,22.3629795214,0.192533217822,8.87830099223e-8
ENSMUSG00000029671,Wnt16,9.58452812544,1.84924985765,0.1929411478,0.0323480489296
ENSMUSG00000053198,Prx,250.517462596,48.3858122026,0.193143470723,1.23907560247e-17
ENSMUSG00000031645,F11,53.2564946506,10.3051730264,0.193500775709,3.5882038529e-6
ENSMUSG00000038357,Camp,649.220182398,125.665912397,0.193564395877,1.30844833934e-12
ENSMUSG00000033196,Myh2,134.489835359,26.0421559589,0.193636611193,1.33298331052e-8
ENSMUSG00000021508,Cxcl14,196.800020512,38.1579322874,0.193891912146,1.30487850723e-14
ENSMUSG00000064036,Mro,344.594220475,66.8203409456,0.193910219543,1.80779070816e-14
ENSMUSG00000059994,Fcrl1,109.917034895,21.3233790611,0.193995217224,8.57402131781e-10
ENSMUSG00000045967,Gpr158,118.5205303,22.9987194185,0.194048401236,1.34719306668e-10
ENSMUSG00000042596,Tfap2d,65.2210263019,12.6935463921,0.194623530352,4.06847487869e-7
ENSMUSG00000030592,Ryr1,313.487513415,61.0986818724,0.194899889973,1.48329450263e-17
ENSMUSG00000047884,Klk9,145.918153219,28.4498526024,0.194971303946,2.93849533443e-11
ENSMUSG00000052234,Epx,1476.14519236,288.525521462,0.195458768524,6.45077582072e-30
ENSMUSG00000067724,Gbx1,81.0828079915,15.8529225994,0.195515214533,3.36698919446e-8
ENSMUSG00000027419,Pcsk2,375.781570062,73.5236306458,0.195655232995,1.76816122854e-16
ENSMUSG00000011034,Slc5a1,884.47121495,173.300045036,0.195936331343,4.69590748017e-29
ENSMUSG00000050010,Shisa3,130.903000037,25.6769419512,0.196152433053,2.03439126284e-11
ENSMUSG00000028148,Them5,133.026350532,26.1001257924,0.196202674793,1.60620890606e-7
ENSMUSG00000036907,C1ql2,43.1518812384,8.47524644657,0.196405028086,4.28853719591e-6
ENSMUSG00000048368,Omd,18.7296134914,3.67917643749,0.196436324711,0.0063140968483
ENSMUSG00000038677,Scube3,435.13252854900003,85.6587302521,0.196856646268,5.91397960048e-21
ENSMUSG00000053508,BC048502,21.5813167877,4.25694650109,0.197251471862,0.00264859567593
ENSMUSG00000052396,Mogat2,217.818242665,42.9926488521,0.197378549777,1.02517952097e-13
ENSMUSG00000047592,BC055004,117.094678652,23.1146590853,0.197401447712,4.8066540464e-8
ENSMUSG00000035910,Dcdc2a,181.340048402,35.8082054774,0.197464408953,5.80867555534e-11
ENSMUSG00000024749,Tmc1,24.4491485894,4.8347165647,0.197745804808,6.9630625926e-4
ENSMUSG00000004902,Slc25a18,49.4721441504,9.78537279623,0.197795607291,0.00114320712971
ENSMUSG00000040026,Saa3,13796.0928458,2729.94333467,0.197878005402,3.89835105615e-30
ENSMUSG00000031139,Mcf2,18.6812279751,3.6984997153,0.197979475452,0.00220928068604
ENSMUSG00000090314,2310050C09Rik,116.145902943,22.9987194185,0.198015761518,4.86113288816e-10
ENSMUSG00000022594,Lynx1,867.842044224,172.067211797,0.19827019553,1.5779164063e-31
ENSMUSG00000034117,Gpr44,61.3990426224,12.1737461619,0.198272573023,3.91138478394e-7
ENSMUSG00000022435,Upk3a,530.850184815,105.287445678,0.198337400437,2.39988951787e-8
ENSMUSG00000023443,Esx1,15.3416964029,3.04343654047,0.198376793579,0.00520397503549
ENSMUSG00000056271,Lman1l,103.211090908,20.494406386,0.198567869069,8.95281790065e-8
ENSMUSG00000051076,Vtcn1,27.3438612336,5.43180990611,0.198648239899,2.8133890204e-4
ENSMUSG00000074919,Gm10787,18.2149043731,3.62120660407,0.198804590455,0.0187262128266
ENSMUSG00000059042,Klk1b9,991.005708925,197.048515748,0.198836912818,5.05959768605e-11
ENSMUSG00000075517,Cyp2d37-ps,30.2224453723,6.00957996971,0.198844927857,2.6825820353e-4
ENSMUSG00000028972,Car6,736.429711237,146.467562957,0.198888720434,5.3233591943e-18
ENSMUSG00000026774,4931423N10Rik,11.9860363253,2.38837336564,0.199262984094,0.0191938785924
ENSMUSG00000026390,Marco,463.355275301,92.3426966744,0.199291346396,2.10066929387e-12
ENSMUSG00000078763,Slfn1,48.8929210104,9.74672624062,0.199348413619,2.88510920807e-6
